지역코드,연월,NPS_가입자수,NPS_고지금액합계,NPS_사업장수,NPS_1인당고지금액,NPS_고용증감,시도,연도,월
41271,2023-06,21643,5877559500,1812,271568.61340849235,148,경기,2023,6
41273,2023-06,110954,35054448100,5859,315936.7674892298,-32,경기,2023,6
41281,2023-06,35062,9467799300,3185,270030.2121955393,1095,경기,2023,6
41285,2023-06,47038,13161695800,4064,279809.85160933714,482,경기,2023,6
41287,2023-06,17249,4652585600,1525,269730.7438112354,19,경기,2023,6
41290,2023-06,31075,9307854780,919,299528.7137570394,627,경기,2023,6
41310,2023-06,16098,4403329740,1524,273532.7208348863,409,경기,2023,6
41360,2023-06,63262,16986148760,6290,268504.7700041099,999,경기,2023,6
41370,2023-06,29082,8287798680,1824,284980.35485867545,543,경기,2023,6
41390,2023-06,93306,27740481560,7301,297306.5136218464,909,경기,2023,6
41410,2023-06,36952,10694358300,2417,289412.1644295302,65,경기,2023,6
41430,2023-06,21392,6446682700,1565,301359.5129020194,491,경기,2023,6
41450,2023-06,43311,12066451520,4399,278600.1597746531,381,경기,2023,6
41461,2023-06,70219,20358067300,3989,289922.48963955627,152,경기,2023,6
41463,2023-06,102237,37475292400,3935,366553.13047135575,979,경기,2023,6
41465,2023-06,29861,8259252880,1678,276589.96282776864,210,경기,2023,6
41480,2023-06,77346,21678848720,5900,280284.0317534197,870,경기,2023,6
41500,2023-06,74057,28085403800,2852,379240.3662044101,92,경기,2023,6
41550,2023-06,51473,15321024840,3024,297651.67835564277,669,경기,2023,6
41570,2023-06,74279,20778640400,6992,279737.75091210165,550,경기,2023,6
41590,2023-06,262320,84142283840,15628,320761.9847514486,2362,경기,2023,6
41610,2023-06,56177,15802026380,4826,281289.9652882852,776,경기,2023,6
41630,2023-06,34183,9298648160,3075,272025.51443700085,585,경기,2023,6
41650,2023-06,34958,9410343020,2859,269189.9713942445,90,경기,2023,6
41670,2023-06,16683,4673635980,1431,280143.6180543068,338,경기,2023,6
41800,2023-06,4825,1282613740,500,265826.681865285,75,경기,2023,6
41820,2023-06,7506,2071093860,641,275925.1079136691,-61,경기,2023,6
41830,2023-06,9952,2666679500,957,267954.1298231511,204,경기,2023,6
43111,2023-06,14738,3928306260,1183,266542.6964309947,149,충북,2023,6
43112,2023-06,20448,5305504460,1648,259463.24628325508,240,충북,2023,6
43113,2023-06,69112,21781975620,3047,315169.2270517421,916,충북,2023,6
43114,2023-06,39141,11329034180,2306,289441.6131422294,119,충북,2023,6
43130,2023-06,36828,10508007640,2011,285326.5895514283,-2489,충북,2023,6
43150,2023-06,15327,3988900040,1242,260253.1506491812,17,충북,2023,6
43710,2023-06,27,6021020,1,223000.74074074073,1,충북,2023,6
43720,2023-06,5409,1646827360,395,304460.5953041228,-6,충북,2023,6
43730,2023-06,7682,2045494760,645,266271.12210361887,-42,충북,2023,6
43740,2023-06,4854,1277001220,500,263082.24557066336,0,충북,2023,6
43745,2023-06,4371,1238255960,323,283288.9407458248,56,충북,2023,6
43750,2023-06,31672,9924101560,1409,313339.90780500125,247,충북,2023,6
43760,2023-06,7211,1986931580,588,275541.75287754816,142,충북,2023,6
43770,2023-06,45585,14094317380,2422,309187.6139080838,539,충북,2023,6
43800,2023-06,3574,956977620,403,267760.94571908226,26,충북,2023,6
44131,2023-06,45098,12910296660,2763,286272.04443656036,598,충남,2023,6
44133,2023-06,87921,27783162620,4023,316001.44015650416,611,충남,2023,6
44150,2023-06,23178,6968548740,1220,300653.5827077401,87,충남,2023,6
44180,2023-06,15725,4792470280,1029,304767.5853736089,48,충남,2023,6
44200,2023-06,88053,28518892180,4129,323883.2541764619,1364,충남,2023,6
44210,2023-06,36428,13210479040,1578,362646.2896672889,1272,충남,2023,6
44230,2023-06,16186,4322396440,1201,267045.37501544546,104,충남,2023,6
44250,2023-06,4339,1045895880,305,241045.37451025582,-81,충남,2023,6
44270,2023-06,43103,15437125660,1922,358145.0400204162,762,충남,2023,6
44710,2023-06,11587,3505943220,838,302575.57780270994,137,충남,2023,6
44760,2023-06,6906,1867213560,577,270375.55169417895,31,충남,2023,6
44770,2023-06,7231,1993385280,490,275672.1449315447,-30,충남,2023,6
44790,2023-06,4614,1253377740,383,271646.6710013004,66,충남,2023,6
44800,2023-06,13308,3704654200,1006,278377.9831680192,147,충남,2023,6
44810,2023-06,14878,4264949180,959,286661.45852937223,97,충남,2023,6
44825,2023-06,9447,3140126200,629,332394.0086800042,22,충남,2023,6
45111,2023-06,29035,7255725660,2361,249895.83812639918,-224,전북,2023,6
45113,2023-06,45885,13186961800,2849,287391.5615124768,-116,전북,2023,6
45130,2023-06,38724,11105822820,2635,286794.3089556864,1233,전북,2023,6
45140,2023-06,39339,10654789940,2445,270845.4698899311,466,전북,2023,6
45180,2023-06,13176,3473621240,1119,263632.45598057075,20,전북,2023,6
45190,2023-06,9410,2248918840,923,238992.4378320935,-38,전북,2023,6
45210,2023-06,14920,4003208880,1142,268311.5871313673,113,전북,2023,6
45710,2023-06,24736,7196039540,1357,290913.6295278137,82,전북,2023,6
45720,2023-06,3159,755775600,379,239245.2041785375,65,전북,2023,6
45730,2023-06,3080,760568240,336,246937.74025974027,70,전북,2023,6
45740,2023-06,2390,570480860,297,238694.92050209205,1,전북,2023,6
45750,2023-06,3719,909494960,354,244553.63269696155,39,전북,2023,6
45770,2023-06,3108,759620140,341,244408.02445302447,19,전북,2023,6
45790,2023-06,5728,1444986600,576,252267.21368715083,87,전북,2023,6
45800,2023-06,5282,1337822120,524,253279.46232487695,96,전북,2023,6
46110,2023-06,19721,4635161260,1654,235036.8267329243,-468,전남,2023,6
46130,2023-06,47625,15315164180,2850,321578.2504986877,744,전남,2023,6
46150,2023-06,27181,7148338920,2247,262990.2843898311,-456,전남,2023,6
46170,2023-06,72681,26997831320,1797,371456.5198607614,20,전남,2023,6
46230,2023-06,33316,11185165040,1979,335729.53055588907,3422,전남,2023,6
46710,2023-06,9244,2392293080,912,258794.14539160536,-26,전남,2023,6
46720,2023-06,3534,848924860,396,240216.42897566498,-37,전남,2023,6
46730,2023-06,2652,646307560,295,243705.71644042231,17,전남,2023,6
46770,2023-06,5635,1397675660,600,248034.7222715173,-77,전남,2023,6
46780,2023-06,4198,1018713420,477,242666.36969985708,-5,전남,2023,6
46790,2023-06,10990,3053721760,883,277863.67242948135,10,전남,2023,6
46800,2023-06,4548,1099995280,450,241863.51802990327,-97,전남,2023,6
46810,2023-06,3862,990519520,426,256478.38425686173,34,전남,2023,6
46820,2023-06,7720,2018129800,753,261415.77720207255,47,전남,2023,6
46830,2023-06,21473,6247227500,1220,290934.08000745124,283,전남,2023,6
46840,2023-06,11008,2797474020,980,254130.99745639536,181,전남,2023,6
46860,2023-06,4795,1248788180,510,260435.4911366006,10,전남,2023,6
46870,2023-06,6939,1817206140,688,261883.00043233894,41,전남,2023,6
46880,2023-06,9622,2468619720,989,256559.93764290167,49,전남,2023,6
46890,2023-06,4442,1082407040,550,243675.6055830707,35,전남,2023,6
46900,2023-06,2767,685420900,281,247712.6490784243,46,전남,2023,6
46910,2023-06,4140,1039607580,440,251112.9420289855,69,전남,2023,6
47111,2023-06,72218,27623746560,2343,382505.0065080728,2357,경북,2023,6
47113,2023-06,29584,9353310460,1667,316161.11614386155,799,경북,2023,6
47130,2023-06,57845,19661141360,2783,339893.53202523984,65,경북,2023,6
47150,2023-06,32828,10820502160,1297,329611.98245400266,318,경북,2023,6
47170,2023-06,19525,5037576700,1467,258006.48911651727,44,경북,2023,6
47190,2023-06,76288,24572602020,3632,322103.10953229864,1015,경북,2023,6
47210,2023-06,10400,2857930060,765,274800.96730769234,-10,경북,2023,6
47230,2023-06,18991,5575812940,1291,293602.9140119004,146,경북,2023,6
47250,2023-06,9419,2404085100,847,255237.82779488267,18,경북,2023,6
47280,2023-06,7268,1832922700,628,252190.7952669235,-15,경북,2023,6
47290,2023-06,45831,13098917020,2440,285809.1034452663,286,경북,2023,6
47730,2023-06,5070,1231420220,596,242883.67258382644,92,경북,2023,6
47750,2023-06,2473,581608160,325,235183.2430246664,6,경북,2023,6
47760,2023-06,1634,374434080,202,229151.82374541005,-5,경북,2023,6
47770,2023-06,3618,928060620,389,256512.05638474296,111,경북,2023,6
47820,2023-06,4934,1271743280,408,257750.96878800163,84,경북,2023,6
47830,2023-06,6577,1846556540,597,280759.69895088946,36,경북,2023,6
47840,2023-06,8977,2462004460,855,274256.92993204854,149,경북,2023,6
47850,2023-06,22655,6087546620,1736,268706.53807106597,91,경북,2023,6
47900,2023-06,4309,1038449220,441,240995.40960779763,47,경북,2023,6
47920,2023-06,2701,641546600,362,237521.88078489449,-6,경북,2023,6
47930,2023-06,5401,1413921500,550,261788.8354008517,51,경북,2023,6
47940,2023-06,1206,341178860,137,282901.2106135987,19,경북,2023,6
48121,2023-06,33220,8834410880,2235,265936.5105358218,-4,경남,2023,6
48123,2023-06,83493,30198165620,2401,361684.9989819506,-41,경남,2023,6
48125,2023-06,15347,4115658940,1043,268173.5153450186,72,경남,2023,6
48127,2023-06,19985,5650181320,1115,282721.1068301226,0,경남,2023,6
48129,2023-06,14595,4065097940,985,278526.7516272696,198,경남,2023,6
48170,2023-06,54557,16638286180,2413,304970.69450299686,-274,경남,2023,6
48220,2023-06,9691,2544199360,778,262532.1803735425,64,경남,2023,6
48240,2023-06,21818,7267823300,1001,333111.34384453204,67,경남,2023,6
48250,2023-06,86102,24191215560,5852,280959.9725906483,712,경남,2023,6
48270,2023-06,15075,4064775560,1050,269636.85306799336,-25,경남,2023,6
48310,2023-06,45950,15278575800,1522,332504.3699673558,387,경남,2023,6
48330,2023-06,56323,17159260540,3020,304658.14214441704,-33,경남,2023,6
48720,2023-06,3762,1029569940,348,273676.2200956938,-17,경남,2023,6
48730,2023-06,17620,5310210760,1226,301374.0499432463,14,경남,2023,6
48740,2023-06,9227,2686876140,627,291197.1540045519,47,경남,2023,6
48820,2023-06,7658,2092255480,606,273211.7367458867,-29,경남,2023,6
48840,2023-06,3686,901532740,356,244582.94628323385,24,경남,2023,6
48850,2023-06,4382,1138285380,432,259763.89319945232,-95,경남,2023,6
48860,2023-06,4337,1060630580,415,244553.97279225272,-6,경남,2023,6
48870,2023-06,4020,983285400,442,244598.35820895524,-42,경남,2023,6
48880,2023-06,6354,1584375540,629,249350.88762983948,8,경남,2023,6
48890,2023-06,4327,1106252060,496,255662.59764270857,26,경남,2023,6
50110,2023-06,77394,20686566060,5641,267289.0154275525,66,제주,2023,6
50130,2023-06,23741,6344499000,1852,267238.06916305126,-90,제주,2023,6
51110,2023-06,39204,10107355280,2570,257814.38832772165,210,강원,2023,6
51130,2023-06,66239,20456164680,3137,308823.5734235118,30,강원,2023,6
51150,2023-06,25678,6977517200,1883,271731.33421606047,249,강원,2023,6
51170,2023-06,8805,2409942280,744,273701.56501987507,64,강원,2023,6
51190,2023-06,4512,1163415100,423,257849.09131205673,-213,강원,2023,6
51210,2023-06,7066,1782611200,607,252280.1018964053,89,강원,2023,6
51230,2023-06,11078,3617899880,789,326584.21014623577,437,강원,2023,6
51720,2023-06,9769,2759901620,757,282516.28825877776,256,강원,2023,6
51730,2023-06,8186,2142659240,561,261746.79208404594,-44,강원,2023,6
51750,2023-06,4740,1277867340,456,269592.2658227848,21,강원,2023,6
51760,2023-06,6373,1688857040,578,265001.8892201475,214,강원,2023,6
51770,2023-06,9233,3034369100,447,328643.89689158456,67,강원,2023,6
51780,2023-06,4060,1001896900,434,246772.6354679803,9,강원,2023,6
51790,2023-06,2556,623825960,346,244063.36463223788,5,강원,2023,6
51800,2023-06,2230,504872100,284,226400.04484304934,-16,강원,2023,6
51810,2023-06,3614,860050840,451,237977.54288876592,26,강원,2023,6
51820,2023-06,4534,1165866360,386,257138.58844287606,3,강원,2023,6
51830,2023-06,3455,883129800,387,255609.20405209842,67,강원,2023,6
11110,2023-12,446298,166031761720,9836,372019.95464913576,-5290,서울,2023,12
11140,2023-12,869560,326738344280,12972,375751.35043010255,-9600,서울,2023,12
11170,2023-12,261886,86596938720,7952,330666.54467974615,-508,서울,2023,12
11200,2023-12,280808,89092156520,12554,317270.72063473973,-3490,서울,2023,12
11215,2023-12,81224,22959967640,4978,282674.6730030533,-1328,서울,2023,12
11230,2023-12,81650,23034833200,5208,282116.7568891611,-1294,서울,2023,12
11260,2023-12,43994,12834506800,3294,291733.11815247533,-796,서울,2023,12
11290,2023-12,64810,16611112720,3636,256304.77889214628,-2388,서울,2023,12
11305,2023-12,22720,5921409880,1896,260625.43485915492,-702,서울,2023,12
11320,2023-12,27586,7067388600,2154,256194.7582106866,-846,서울,2023,12
11350,2023-12,54878,14014002240,3416,255366.4900324356,-1812,서울,2023,12
11380,2023-12,40666,11102325080,3106,273012.469384744,-1010,서울,2023,12
11410,2023-12,91974,28706476680,3528,312115.12688368454,-2446,서울,2023,12
11440,2023-12,330952,105112855560,15018,317607.5550533008,-12616,서울,2023,12
11470,2023-12,59816,17757059880,3728,296861.37287682225,-1592,서울,2023,12
11500,2023-12,389636,134022092920,12658,343967.4283690419,-4450,서울,2023,12
11530,2023-12,208396,62936550040,11254,302004.59720915946,-3314,서울,2023,12
11545,2023-12,307204,92782502840,17178,302022.4438483874,-3534,서울,2023,12
11560,2023-12,847180,325292986120,17578,383971.512689157,-12590,서울,2023,12
11590,2023-12,69346,21279940800,3012,306866.16098981915,-1390,서울,2023,12
11620,2023-12,68140,18819316800,3650,276186.040504843,-1666,서울,2023,12
11650,2023-12,747280,277037684000,23082,370728.0858580452,-9346,서울,2023,12
11680,2023-12,1342650,460288409440,44440,342820.84641567053,-18010,서울,2023,12
11710,2023-12,521904,167677481240,18566,321280.31446396274,-2250,서울,2023,12
11740,2023-12,130932,44979962760,5308,343536.81880670885,-250,서울,2023,12
26110,2023-12,42584,14978922560,2672,351750.01315047906,-456,부산,2023,12
26140,2023-12,24840,7052722240,1628,283926.0161030596,-60,부산,2023,12
26170,2023-12,43624,14038948440,2624,321817.0832569228,-774,부산,2023,12
26200,2023-12,28974,8872473040,1580,306221.88997031824,-468,부산,2023,12
26230,2023-12,78480,23084492880,4646,294144.9143730887,-610,부산,2023,12
26260,2023-12,42768,12042059240,3000,281567.0417134306,-618,부산,2023,12
26290,2023-12,77962,27878543200,3092,357591.43172314717,-1442,부산,2023,12
26320,2023-12,30510,7635838280,1730,250273.2966240577,-378,부산,2023,12
26350,2023-12,91516,26581506080,6474,290457.472791643,-1794,부산,2023,12
26380,2023-12,64924,18976477000,3542,292287.55159879243,-966,부산,2023,12
26410,2023-12,49022,13401482680,3394,273376.9058789931,-754,부산,2023,12
26440,2023-12,136216,45191628800,8330,331764.46819756855,-148,부산,2023,12
26470,2023-12,44870,12024459240,3018,267984.38243815466,-1026,부산,2023,12
26500,2023-12,26722,7346825080,2106,274935.449442407,-574,부산,2023,12
26530,2023-12,70458,19847263320,5210,281689.28042237926,-1034,부산,2023,12
26710,2023-12,57426,17464477000,3452,304121.42583498766,-348,부산,2023,12
27110,2023-12,40628,10964151000,2494,269866.8652161071,-66,대구,2023,12
27140,2023-12,87228,28410715280,4476,325706.3704315128,-1270,대구,2023,12
27170,2023-12,39428,10898308800,2750,276410.3885563559,-332,대구,2023,12
27200,2023-12,28738,7505784840,1754,261179.7912172037,168,대구,2023,12
27230,2023-12,76118,20440336400,5940,268534.8590346567,-1090,대구,2023,12
27260,2023-12,71050,20676077160,4738,291007.4195636875,-1052,대구,2023,12
27290,2023-12,136064,41822791800,7078,307375.88046801504,-1062,대구,2023,12
27710,2023-12,90684,30042343080,4408,331286.03811036126,-1044,대구,2023,12
27720,2023-12,5772,1562321440,578,270672.46015246015,22,대구,2023,12
28110,2023-12,104676,33646922400,4264,321438.7481371088,610,인천,2023,12
28140,2023-12,30148,11933819160,1596,395841.1556322144,-592,인천,2023,12
28170,2023-12,650,161242040,30,248064.6769230769,-30,인천,2023,12
28177,2023-12,61274,17130288200,4152,279568.6294349969,16,인천,2023,12
28185,2023-12,130708,45658551520,7008,349317.19190868194,162,인천,2023,12
28200,2023-12,174166,53971829600,10476,309887.2891379488,-1696,인천,2023,12
28237,2023-12,106066,35538355720,5810,335058.8852224087,-864,인천,2023,12
28245,2023-12,42446,11689827600,3434,275404.69302172173,-466,인천,2023,12
28260,2023-12,190516,58060891240,12858,304755.9850091331,-308,인천,2023,12
28710,2023-12,13648,3836978760,1274,281138.53751465416,-134,인천,2023,12
28720,2023-12,3058,907633720,440,296806.3178548071,-44,인천,2023,12
29110,2023-12,32982,9341613320,2268,283233.68261475954,-700,광주,2023,12
29140,2023-12,84122,26745732000,6076,317939.8017165545,-1728,광주,2023,12
29155,2023-12,30072,8138150960,2276,270622.2053737696,-476,광주,2023,12
29170,2023-12,108640,30288041840,7412,278792.7268041237,-1812,광주,2023,12
29200,2023-12,135878,40575115640,8302,298614.3131338406,-1968,광주,2023,12
30110,2023-12,84342,28547240520,2954,338470.04481752863,-956,대전,2023,12
30140,2023-12,48340,13111585360,3162,271236.7678940836,-706,대전,2023,12
30170,2023-12,116680,32262406960,6312,276503.31642098044,-3420,대전,2023,12
30200,2023-12,205030,69243161680,9144,337722.0976442472,-2652,대전,2023,12
30230,2023-12,101434,35990495720,4524,354816.8830963977,-1372,대전,2023,12
31110,2023-12,59770,20220094120,2070,338298.37911995983,-660,울산,2023,12
31140,2023-12,109612,37618432560,5608,343196.29748567677,492,울산,2023,12
31170,2023-12,70214,27420086680,1176,390521.64354687097,-1720,울산,2023,12
31200,2023-12,59402,18955252360,2790,319101.24844281335,-890,울산,2023,12
31710,2023-12,112368,37891998080,6322,337213.4244624804,616,울산,2023,12
36110,2023-12,112500,35011600560,6456,311214.2272,-692,세종,2023,12
41111,2023-12,41226,11958255360,2240,290065.8652306797,-674,경기,2023,12
41113,2023-12,85456,26228196320,5076,306920.4774386819,-40,경기,2023,12
41115,2023-12,44486,12722674440,2628,285992.7716584993,-1166,경기,2023,12
41117,2023-12,375378,174830544680,5700,465745.31453628076,-1926,경기,2023,12
41131,2023-12,80644,25768745520,4490,319537.04578145925,-970,경기,2023,12
41133,2023-12,110052,35099625840,5278,318936.73754225275,-1674,경기,2023,12
41135,2023-12,468256,184489785440,11496,393993.42547666235,-5754,경기,2023,12
41150,2023-12,51552,14184107680,4314,275141.7535692117,-296,경기,2023,12
41171,2023-12,57014,17836058960,3138,312836.4780580208,-534,경기,2023,12
41173,2023-12,164862,56170381160,9542,340711.51120330946,-524,경기,2023,12
41190,2023-12,1452,563577760,142,388138.9531680441,338,경기,2023,12
41192,2023-12,96284,27833081760,7432,289072.76141414983,-1856,경기,2023,12
41194,2023-12,17334,4685733000,1652,270320.35306334373,-162,경기,2023,12
41195,2023-12,2196,445347200,112,202799.2714025501,-50,경기,2023,12
41196,2023-12,48956,13888029400,3424,283683.90799901955,38,경기,2023,12
41197,2023-12,372,94644560,30,254420.86021505378,-4,경기,2023,12
41199,2023-12,550,157479040,52,286325.5272727273,-6,경기,2023,12
41210,2023-12,85860,29205941000,5266,340157.71022594924,172,경기,2023,12
41220,2023-12,339838,117459789480,13704,345634.6538056368,20058,경기,2023,12
41250,2023-12,14228,3860863880,1066,271356.75288164185,-206,경기,2023,12
41271,2023-12,42900,12181323120,3644,283946.92587412585,-540,경기,2023,12
41273,2023-12,217316,72553280120,11416,333860.7379116126,-904,경기,2023,12
41281,2023-12,71030,19822716240,6540,279075.26735182316,-390,경기,2023,12
41285,2023-12,93384,27492240280,7906,294399.90019703587,-348,경기,2023,12
41287,2023-12,34042,9678998960,3000,284325.21473473945,-322,경기,2023,12
41290,2023-12,64956,20746671720,1928,319395.7712913357,338,경기,2023,12
41310,2023-12,31266,8729311440,2942,279195.0182306659,-410,경기,2023,12
41360,2023-12,125730,35412586320,12576,281655.82056788355,-578,경기,2023,12
41370,2023-12,58926,17557762440,3688,297962.91009062214,176,경기,2023,12
41390,2023-12,185662,58330064240,14456,314173.413191714,-654,경기,2023,12
41410,2023-12,73210,22289844720,4726,304464.4819013796,-780,경기,2023,12
41430,2023-12,43132,13716599560,3070,318014.4570156728,472,경기,2023,12
41450,2023-12,86558,25529462080,8668,294940.5263522725,-1030,경기,2023,12
41461,2023-12,140398,42895975480,7990,305531.24318010226,-3326,경기,2023,12
41463,2023-12,215970,84221415280,7892,389968.1218687781,2544,경기,2023,12
41465,2023-12,58766,16986847560,3300,289059.1083279447,-276,경기,2023,12
41480,2023-12,149450,43822348600,11746,293224.14586818335,706,경기,2023,12
41500,2023-12,149568,60281137120,5302,403034.98823277705,496,경기,2023,12
41550,2023-12,104108,32674722840,6044,313854.1018941868,624,경기,2023,12
41570,2023-12,147808,43366521120,13916,293397.6585841091,-372,경기,2023,12
41590,2023-12,531028,180191437880,31456,339325.68128234294,1242,경기,2023,12
41610,2023-12,110148,32405559560,9520,294200.1630533464,52,경기,2023,12
41630,2023-12,68392,19470056560,5948,284683.24599368346,204,경기,2023,12
41650,2023-12,68718,19366100280,5700,281819.90570156294,-678,경기,2023,12
41670,2023-12,33836,9999731240,2736,295535.2653978012,-104,경기,2023,12
41800,2023-12,9310,2597886920,956,279042.63372717507,-282,경기,2023,12
41820,2023-12,14030,3992953120,1238,284601.0776906629,-110,경기,2023,12
41830,2023-12,18868,5290143160,1834,280376.4659741361,-288,경기,2023,12
43111,2023-12,29818,8301718760,2426,278412.99751827755,-644,충북,2023,12
43112,2023-12,41078,11237298800,3268,273560.0272652028,-398,충북,2023,12
43113,2023-12,138886,46155322920,5926,332325.2373889377,602,충북,2023,12
43114,2023-12,77262,23707151360,4630,306841.02611892,-512,충북,2023,12
43130,2023-12,74084,22585206360,4164,304859.43469575077,-5010,충북,2023,12
43150,2023-12,30428,8327569680,2524,273681.13842513476,-696,충북,2023,12
43710,2023-12,48,10640200,2,221670.83333333334,2,충북,2023,12
43720,2023-12,10724,3461158920,850,322748.87355464377,-160,충북,2023,12
43730,2023-12,15670,4428895480,1412,282635.32099553285,-902,충북,2023,12
43740,2023-12,9678,2668056680,1084,275682.6493077082,-360,충북,2023,12
43745,2023-12,8894,2664260840,646,299557.0991679784,-358,충북,2023,12
43750,2023-12,63992,21333115080,2830,333371.5945743218,-764,충북,2023,12
43760,2023-12,13872,4025486840,1230,290187.92099192616,-298,충북,2023,12
43770,2023-12,92100,30215152480,4922,328068.9737242128,-984,충북,2023,12
43800,2023-12,6986,1958127720,778,280293.1176638992,-240,충북,2023,12
44131,2023-12,88968,26780055320,5424,301007.72547432786,-620,충남,2023,12
44133,2023-12,175742,58420396080,8082,332421.3681419353,-1520,충남,2023,12
44150,2023-12,46150,14578607640,2464,315896.15687973995,-918,충남,2023,12
44180,2023-12,31214,10006697360,2000,320583.6278592939,-774,충남,2023,12
44200,2023-12,181854,61800007880,8158,339833.09622004465,1642,충남,2023,12
44210,2023-12,74424,28479177120,3276,382661.19961302803,472,충남,2023,12
44230,2023-12,32530,9154503280,2422,281417.2542268675,-564,충남,2023,12
44250,2023-12,8678,2202331560,602,253783.3095183222,-218,충남,2023,12
44270,2023-12,88542,34091318080,3954,385029.90761446545,616,충남,2023,12
44710,2023-12,23384,7395455880,1652,316261.37016763596,-598,충남,2023,12
44760,2023-12,13706,3900325480,1196,284570.6610243689,-390,충남,2023,12
44770,2023-12,14796,4267674520,980,288434.34171397676,-344,충남,2023,12
44790,2023-12,9324,2659150120,784,285194.13556413556,-94,충남,2023,12
44800,2023-12,27256,7862785600,2118,288479.07249779865,-12,충남,2023,12
44810,2023-12,30120,9106690800,1904,302346.97211155377,-384,충남,2023,12
44825,2023-12,18334,6429811200,1192,350704.2216646667,-424,충남,2023,12
45113,2023-12,10,2164120,2,216412.0,-2,전북,2023,12
45710,2023-12,10,1904400,2,190440.0,-2,전북,2023,12
46110,2023-12,37910,9443335800,3132,249098.80770245317,-1180,전남,2023,12
46130,2023-12,98062,34148756240,5612,348236.3835124717,1440,전남,2023,12
46150,2023-12,53582,14830189040,4304,276775.5783658691,-1882,전남,2023,12
46170,2023-12,143596,56028836600,3584,390183.82545474806,-2706,전남,2023,12
46230,2023-12,69758,24493183960,4022,351116.48785802344,2518,전남,2023,12
46710,2023-12,18330,4955208480,1780,270333.2504091653,-602,전남,2023,12
46720,2023-12,6984,1771702040,760,253680.1317296678,-244,전남,2023,12
46730,2023-12,5288,1340025200,558,253408.6989409985,-196,전남,2023,12
46770,2023-12,11436,2920750680,1176,255399.67471143758,-530,전남,2023,12
46780,2023-12,8380,2153176920,946,256942.35322195705,-432,전남,2023,12
46790,2023-12,21082,6129265320,1736,290734.52803339344,-540,전남,2023,12
46800,2023-12,9302,2392589240,926,257212.34573210063,-240,전남,2023,12
46810,2023-12,7768,2093293200,892,269476.4675592173,-240,전남,2023,12
46820,2023-12,14928,4096356640,1476,274407.5991425509,-428,전남,2023,12
46830,2023-12,44088,13411789720,2410,304204.99274178914,-890,전남,2023,12
46840,2023-12,22278,6048907880,1954,271519.34105395456,-280,전남,2023,12
46860,2023-12,9610,2622562000,996,272899.2715920916,-60,전남,2023,12
46870,2023-12,13812,3831726120,1318,277420.0781928758,-228,전남,2023,12
46880,2023-12,19056,5114577560,1906,268397.22712006717,-174,전남,2023,12
46890,2023-12,8632,2165699080,1098,250891.92307692306,-404,전남,2023,12
46900,2023-12,5848,1501462040,576,256747.95485636115,-198,전남,2023,12
46910,2023-12,8224,2125450360,858,258444.83949416343,-512,전남,2023,12
47111,2023-12,143860,58194342760,4624,404520.66425691644,80,경북,2023,12
47113,2023-12,61134,20609676360,3462,337122.9816468741,766,경북,2023,12
47130,2023-12,116514,42026646840,5634,360700.40372830734,-1232,경북,2023,12
47150,2023-12,67430,23275299040,2562,345177.20658460626,-304,경북,2023,12
47170,2023-12,39400,10577866520,2996,268473.7695431472,-1342,경북,2023,12
47190,2023-12,152080,51719530600,7256,340081.0796948974,-442,경북,2023,12
47210,2023-12,20710,5992152440,1806,289336.1873491067,-384,경북,2023,12
47230,2023-12,38378,11917013440,2634,310516.79191203293,-282,경북,2023,12
47250,2023-12,18378,4900917560,1888,266673.0634454239,-590,경북,2023,12
47280,2023-12,14698,3887349680,1476,264481.54034562525,-496,경북,2023,12
47290,2023-12,91930,27702329440,4904,301341.5581420646,-1264,경북,2023,12
47730,2023-12,10238,2628997400,1268,256788.1812854073,-242,경북,2023,12
47750,2023-12,5008,1241553160,666,247913.9696485623,-122,경북,2023,12
47760,2023-12,3460,824440760,456,238277.67630057802,-210,경북,2023,12
47770,2023-12,7390,1989392400,758,269200.5953991881,-124,경북,2023,12
47820,2023-12,9534,2535831120,808,265977.67149150406,-190,경북,2023,12
47830,2023-12,13030,3823277760,1198,293421.1634689179,-324,경북,2023,12
47840,2023-12,17816,5123843040,1724,287597.83565334533,-240,경북,2023,12
47850,2023-12,45310,12593966680,3464,277951.1516221585,-302,경북,2023,12
47900,2023-12,9186,2304816760,1124,250905.37339429566,-320,경북,2023,12
47920,2023-12,5564,1387393120,898,249351.74694464414,-230,경북,2023,12
47930,2023-12,11072,3045351240,1092,275049.786849711,-390,경북,2023,12
47940,2023-12,2170,644864520,234,297172.5898617511,-36,경북,2023,12
48121,2023-12,66218,18522474880,4454,279719.6363526534,-1460,경남,2023,12
48123,2023-12,168130,64651806640,4816,384534.62582525425,-1720,경남,2023,12
48125,2023-12,29810,8361848760,2008,280504.8225427709,-634,경남,2023,12
48127,2023-12,40192,12082493920,2264,300619.375,-438,경남,2023,12
48129,2023-12,29184,8744402360,1994,299630.0150767544,-8,경남,2023,12
48170,2023-12,108140,34988866040,4868,323551.5631588681,-1476,경남,2023,12
48220,2023-12,20070,5665329480,1630,282278.49925261585,184,경남,2023,12
48240,2023-12,44346,15616479760,2036,352150.8086411401,-98,경남,2023,12
48250,2023-12,171616,50692318320,11718,295382.23895207903,-438,경남,2023,12
