지역코드,시도,시군구,레벨,연도,1인당결정세액_백만원,1인당총급여_백만원,결정세액_금액,결정세액_인원,과세표준_금액,과세표준_인원,급여총계_금액,급여총계_인원,총급여_금액,총급여_인원
A1617,경남,함양군,시군구,2022,2.066812521036688,32.976183111660994,12281,5942,163698,8605,321387,9725,319836,9699
A1618,경남,합천군,시군구,2022,1.8932434550870043,32.93016537158797,12077,6379,169265,9074,331681,10064,330553,10038
A1701,제주,제주시,시군구,2022,2.7518918020453333,35.88551625635944,314566,114309,3389449,162093,6507559,180819,6482252,180637
A1702,제주,서귀포시,시군구,2022,3.007054482309529,35.078128474895216,110828,36856,1091097,52199,2060309,58519,2050492,58455
A0101,서울,강남구,시군구,2023,19.01082997674023,85.19836564585918,3351039,176270,14943701,220279,20649805,238731,20320151,238504
A0102,서울,강동구,시군구,2023,5.219483619322069,47.62642337498024,717251,137418,5794689,184002,9872141,202588,9636540,202336
A0103,서울,강북구,시군구,2023,2.332793320456103,33.774979081089306,149756,64196,1860793,93268,3650369,105437,3552047,105168
A0104,서울,강서구,시군구,2023,4.121793814918624,43.64053960675922,699996,169828,6445446,232023,11422765,255155,11115420,254704
A0105,서울,관악구,시군구,2023,2.8804124743454973,36.738397082918645,402794,139839,4641075,206593,8702669,230776,8453248,230093
A0106,서울,광진구,시군구,2023,5.119804893779982,44.33455044253568,508028,99228,4049100,138598,6963968,153560,6787398,153095
A0107,서울,구로구,시군구,2023,3.421792141457165,40.67497893567989,403289,117859,4113928,162720,7483752,179560,7289485,179213
A0108,서울,금천구,시군구,2023,2.355666052050902,35.47561148027711,155865,66166,2004204,96284,3873141,106354,3763785,106095
A0109,서울,노원구,시군구,2023,3.701332278866042,42.70510211313954,486740,131504,4770960,178220,8659784,198049,8435368,197526
A0110,서울,도봉구,시군구,2023,2.710999079742328,36.28231744217321,203268,74979,2320725,105264,4436033,119202,4316725,118976
A0111,서울,동대문구,시군구,2023,3.985396089273372,42.00827998230897,357498,89702,3339006,123621,5949081,138563,5793908,137923
A0112,서울,동작구,시군구,2023,5.514466079688033,47.64388449362476,630695,114371,4964173,155554,8378387,172554,8172022,171523
A0113,서울,마포구,시군구,2023,7.779558432672824,55.12141875271307,886893,114003,5888711,151059,9355444,166285,9142659,165864
A0114,서울,서대문구,시군구,2023,5.771738753023691,48.17855790555525,498684,86401,3818380,116540,6386514,129851,6234739,129409
A0115,서울,서초구,시군구,2023,19.05564159882812,85.98306491219157,2497642,131071,11222816,163619,15477920,177341,15231642,177147
A0116,서울,성동구,시군구,2023,8.462756041085317,56.16603405360259,712691,84215,4426247,110544,6945186,121095,6791990,120927
A0117,서울,성북구,시군구,2023,5.379652582507029,45.32432529968303,581605,108112,4482853,148549,7727301,166665,7535577,166259
A0118,서울,송파구,시군구,2023,8.910899993846357,59.07104180784895,1882490,211257,11573577,274313,17985328,298410,17607778,298078
A0119,서울,양천구,시군구,2023,7.06373732109209,52.882289846739056,880954,124715,6014794,164563,9783077,181139,9564714,180868
A0120,서울,영등포구,시군구,2023,6.345713417875313,51.525972578899335,835667,131690,6068123,173045,9946042,188797,9710997,188468
A0121,서울,용산구,시군구,2023,18.660024345160277,78.13331980085896,1241694,66543,5418384,85794,7430314,93735,7313435,93602
A0122,서울,은평구,시군구,2023,3.526387534970716,40.17288986347303,444949,126177,4409630,176431,8078000,196081,7859384,195639
A0123,서울,종로구,시군구,2023,9.702636992706193,55.47187198628424,363160,37429,2061448,50404,3173199,56133,3106092,55994
A0124,서울,중구,시군구,2023,8.49456402972028,55.05700095942209,310969,36608,1931844,48647,2991380,53269,2926665,53157
A0125,서울,중랑구,시군구,2023,2.3980646489602635,35.74810288049774,232948,97140,2910188,138671,5651663,153982,5492839,153654
A0201,인천,강화군,시군구,2023,2.639625228519196,36.07697267271735,34653,13128,395718,18270,743834,20227,727420,20163
A0202,인천,계양구,시군구,2023,2.048557610835191,34.559508880151846,157151,76713,2127709,106453,4176579,118329,4078575,118016
A0203,인천,미추홀구(남구),시군구,2023,1.89968795625662,33.98252920387243,199074,104793,2862366,147288,5735555,166397,5605792,164961
A0204,인천,남동구,시군구,2023,2.51441116441606,36.94212907250321,333861,132779,4030636,183551,7685317,204172,7521085,203591
A0205,인천,동구,시군구,2023,1.8008525376315438,34.188186341798215,27038,15014,407514,21112,814557,23388,796995,23312
A0206,인천,부평구,시군구,2023,2.3426913540398187,36.59769639749642,319351,136318,4034009,187917,7796112,208561,7613126,208022
A0207,인천,서구,시군구,2023,3.0077733132339453,40.40225710489834,560670,186407,6088302,251071,11452393,277545,11191102,276992
A0208,인천,연수구,시군구,2023,5.981009701049297,51.54931846275176,755252,126275,5652760,161136,9397602,179216,9216348,178787
A0209,인천,옹진군,시군구,2023,2.7789415656008822,42.17863082039912,15123,5442,170415,6667,310940,7233,304361,7216
A0210,인천,중구,시군구,2023,2.5238589610489486,39.191317589298606,131276,52014,1605091,69045,3053504,76340,2985477,76177
A0301,경기,가평군,시군구,2023,2.4202104340201664,34.81520363687491,33123,13686,392668,18963,758304,21365,742852,21337
A0302,경기,고양시,시군구,2023,4.401610882286294,44.09009328532998,1320853,300084,11459535,405153,20260601,449274,19765677,448302
A0303,경기,과천시,시군구,2023,10.51788989176166,67.06788000634887,292492,27809,1703998,34679,2586514,37854,2535300,37802
A0304,경기,광명시,시군구,2023,4.372189953095001,45.62432066908391,359805,82294,3201320,109932,5627585,120822,5498780,120523
A0305,경기,광주시,시군구,2023,2.641330435769208,37.49710801393728,302641,114579,3470420,156295,6620706,172436,6457002,172200
A0306,경기,구리시,시군구,2023,3.369402835227501,40.77014838135469,167803,49802,1703574,68223,3149339,75433,3069136,75279
A0307,경기,군포시,시군구,2023,3.714663143989432,42.89374035002976,292448,78728,2837230,105745,5087712,116190,4972800,115933
A0308,경기,김포시,시군구,2023,3.274481033531068,41.221897135091005,468647,143121,4856041,192798,8952141,212235,8735291,211909
A0309,경기,남양주시,시군구,2023,3.0297275208904355,38.55759991127743,544948,179867,5841815,251036,11055113,280203,10777736,279523
A0310,경기,동두천시,시군구,2023,1.4945404010323606,30.783569474751825,30112,20148,500654,28979,1023564,32637,1001605,32537
A0311,경기,부천시,시군구,2023,2.823422871154704,37.99020422774488,607962,215328,6775418,298133,12839963,330422,12522787,329632
A0312,경기,성남시,시군구,2023,8.710506841063593,57.69771372545194,2530620,290525,15446734,376007,24140251,410639,23656755,410012
A0313,경기,수원시,시군구,2023,5.140431709827148,48.41737936589295,1958011,380904,15915959,497067,26959509,547398,26449446,546280
A0314,경기,시흥시,시군구,2023,2.3386132272427744,37.72888467562444,379737,162377,4867882,220510,9350431,243352,9153782,242620
A0315,경기,안산시,시군구,2023,2.3523718536773366,36.68037317348399,433361,184223,5472390,251709,10410855,278962,10206754,278262
A0316,경기,안성시,시군구,2023,2.2684090366988108,36.66222087618959,133142,58694,1709191,77834,3204356,86089,3147415,85849
A0317,경기,안양시,시군구,2023,4.492782657533771,46.74676549593036,775944,172709,6803768,226542,11839238,248046,11572863,247565
A0318,경기,양주시,시군구,2023,1.8823670980853568,34.403457203646894,140786,74792,2038832,104968,4121846,117263,4026271,117031
A0319,경기,양평군,시군구,2023,3.851840359927084,39.812294626156415,99312,25783,884759,35455,1612034,39634,1575054,39562
A0320,경기,여주시,시군구,2023,2.318994159409646,35.95409312805107,66307,28593,819139,38768,1563411,42665,1531932,42608
A0321,경기,연천군,시군구,2023,1.7637724550898204,34.63291400288719,17673,10020,262909,13247,513303,14577,503805,14547
A0322,경기,오산시,시군구,2023,2.8096896728486747,40.13810381764237,213764,76081,2468481,101207,4564031,111790,4477847,111561
A0323,경기,용인시,시군구,2023,6.456203833481433,53.02685289954525,2114297,327483,15304216,423791,25155352,466062,24650381,464866
A0324,경기,의왕시,시군구,2023,4.858681848967152,47.209132860188674,229563,47248,1919736,62685,3306835,68590,3232787,68478
A0325,경기,의정부시,시군구,2023,2.070284572790355,34.745971784489775,236294,114136,3219150,161262,6439214,180997,6273003,180539
A0326,경기,이천시,시군구,2023,3.981600430980896,45.34984853316327,288240,72393,2692428,92611,4621916,100515,4550948,100352
A0327,경기,파주시,시군구,2023,2.707221443172384,39.05182333648341,388045,143337,4533694,195613,8606824,216215,8430039,215868
A0328,경기,평택시,시군구,2023,3.14378326442043,42.21091051983285,582411,185258,6310539,239796,11358281,265082,11171624,264662
A0329,경기,포천시,시군구,2023,1.5803368451929891,31.87514872948348,64650,40909,1017072,55981,1997579,61562,1955636,61353
A0330,경기,하남시,시군구,2023,4.938739604963023,47.55565854304451,482826,97763,4034151,130969,6995461,143635,6823809,143491
A0331,경기,화성시,시군구,2023,4.878247438392459,50.094125797149495,1664419,341192,14127975,433714,23956985,471361,23573444,470583
A0401,강원,강릉시,시군구,2023,2.5967114675479075,37.19541942091053,128867,49627,1502574,67790,2857543,75383,2796612,75187
A0402,강원,고성군,시군구,2023,1.8110522832561216,34.78721471556716,10946,6044,158858,8008,312817,8826,306371,8807
A0403,강원,동해시,시군구,2023,2.564758900405588,39.70325063354504,56912,22190,686826,29095,1303691,32037,1269035,31963
A0404,강원,삼척시,시군구,2023,2.6628620963663945,38.6103653274523,36862,13843,438922,18713,826266,20894,805335,20858
A0405,강원,속초시,시군구,2023,2.033131333200874,35.04213734388976,40931,20132,546506,27341,1082045,30226,1057817,30187
A0406,강원,양구군,시군구,2023,1.9856441254250092,37.84283200216597,10512,5294,146608,6730,284769,7402,279545,7387
A0407,강원,양양군,시군구,2023,2.105905582480704,35.250544926132235,11732,5571,153925,7469,297858,8273,291099,8258
A0408,강원,영월군,시군구,2023,2.350105097214924,37.15637714487882,17889,7612,225390,10192,430811,11331,420090,11306
A0409,강원,원주시,시군구,2023,2.6651268050119903,38.46401990256038,256729,96329,3007655,130476,5689736,144923,5565936,144705
A0410,강원,인제군,시군구,2023,2.076957444432034,39.20637790745459,18595,8953,251110,11118,485997,12187,477024,12167
A0411,강원,정선군,시군구,2023,1.968733080671359,36.74223920947143,14545,7388,207712,9742,405161,10752,394134,10727
A0412,강원,철원군,시군구,2023,1.96186530698959,37.283929243507714,18469,9414,257473,12194,505075,13321,495317,13285
A0413,강원,춘천시,시군구,2023,2.5159387801395727,38.36034966158901,188552,74943,2296673,100978,4393948,112230,4296129,111994
A0414,강원,태백시,시군구,2023,2.275832621690862,37.95491452991453,21320,9368,284182,12778,549416,14070,532887,14040
A0415,강원,평창군,시군구,2023,2.901029824796041,35.85184544904486,21691,7477,224129,10394,423924,11592,414770,11569
A0416,강원,홍천군,시군구,2023,2.0821112240453026,35.09260422201826,28679,13774,382785,18730,740677,20742,726452,20701
A0417,강원,화천군,시군구,2023,1.919591365958148,37.91229972292495,11650,6069,164888,7485,319768,8319,314710,8301
A0418,강원,횡성군,시군구,2023,2.280631084256462,34.41248363160192,20382,8937,251073,12364,482900,13763,473034,13746
A0501,대전,대덕구,시군구,2023,2.214564280338449,35.629930394431554,97102,43847,1284520,61498,2475492,68220,2426327,68098
A0502,대전,동구,시군구,2023,2.001225089839921,33.87682926829268,98012,48976,1385962,70437,2756652,79691,2694563,79540
A0503,대전,서구,시군구,2023,3.339799528785926,40.5098136157273,406831,121813,4230734,169514,7808395,188617,7620139,188106
A0504,대전,유성구,시군구,2023,5.30006650999867,50.27275001983437,597662,112765,4956264,149375,8444441,164586,8237542,163857
A0505,대전,중구,시군구,2023,2.700775078253093,37.32033751056208,144956,53672,1684316,75567,3207813,84183,3135916,84027
A0601,충북,괴산군,시군구,2023,2.141080680977054,34.607083455630566,14463,6755,189265,9240,360683,10247,353719,10221
A0602,충북,단양군,시군구,2023,2.1729217818309365,36.403559403559406,12390,5702,161937,7642,309329,8337,302732,8316
A0603,충북,보은군,시군구,2023,2.062510974539069,34.30902221204488,11746,5695,158359,7903,305683,8763,299655,8734
A0604,충북,영동군,시군구,2023,1.979807929081507,34.92741870734645,16080,8122,227234,11214,444273,12505,435021,12455
A0605,충북,옥천군,시군구,2023,1.973326623049824,34.28440486251056,19605,9935,276039,13841,538192,15409,527397,15383
A0606,충북,음성군,시군구,2023,1.9635050431130483,35.682688189011884,61711,31429,867888,41075,1608094,44439,1582777,44357
A0607,충북,제천시,시군구,2023,2.288276320159416,36.51093670997384,68900,30110,887582,41096,1695844,45685,1660846,45489
A0608,충북,증평군,시군구,2023,1.9942654287274717,37.20896843969389,21909,10986,311946,14593,598402,15825,588311,15811
A0609,충북,진천군,시군구,2023,2.210281416324059,38.9716539428466,69352,31377,931444,40213,1716406,43404,1689694,43357
A0610,충북,청주시,시군구,2023,3.5365490649701177,43.32569321573765,917204,259350,9168384,337832,16310195,371049,16038955,370195
A0611,충북,충주시,시군구,2023,2.469503287070854,38.59374646399879,135230,54760,1665436,72578,3120741,79707,3069708,79539
A0701,충남,계룡시,시군구,2023,3.357935503090787,45.69595086915791,45087,13427,489066,17404,895872,19245,878002,19214
A0702,충남,공주시,시군구,2023,2.144017074189208,34.763142437591775,46210,21553,626306,30325,1207964,34113,1183685,34050
A0703,충남,금산군,시군구,2023,2.095364238410596,33.91568709767702,18984,9060,256709,12751,494397,14324,484723,14292
A0704,충남,논산시,시군구,2023,1.828328220196172,33.92308769571184,42313,23143,630754,32131,1236091,35785,1211156,35703
A0705,충남,당진시,시군구,2023,3.7215714116672585,46.0018169495436,188706,50706,1874124,63892,3234489,69466,3190088,69347
A0706,충남,보령시,시군구,2023,2.45215998492486,36.84421549155908,52052,21227,644261,28988,1214463,32282,1187268,32224
A0707,충남,부여군,시군구,2023,1.930835734870317,32.92899589536237,19430,10063,280566,14544,549201,16363,537500,16323
A0708,충남,서산시,시군구,2023,4.2507113242825785,47.44493183165383,209152,49204,1905353,62049,3248526,67645,3201584,67480
A0709,충남,서천군,시군구,2023,2.122424955856386,34.565453194650814,18030,8495,247309,12042,474950,13491,465251,13460
A0710,충남,아산시,시군구,2023,4.335935302390999,47.03473344103393,493256,113760,4408396,145184,7555335,158911,7453312,158464
A0711,충남,예산군,시군구,2023,2.041090544157002,35.997332622032545,36609,17936,506598,23937,963622,26320,944678,26243
A0712,충남,천안시,시군구,2023,3.867767018779343,44.0911341265086,790881,204480,7468280,266340,13085902,293242,12877918,292075
A0713,충남,청양군,시군구,2023,2.0642630300765927,34.12233149436316,11050,5353,151227,7357,290452,8356,284512,8338
A0714,충남,태안군,시군구,2023,2.690111293559569,37.510714285714286,29489,10962,341241,14880,635450,16552,619677,16520
A0715,충남,홍성군,시군구,2023,2.366333360879266,38.23373691191827,57270,24202,730537,32271,1385842,35578,1354736,35433
A0901,광주,광산구,시군구,2023,3.0411198359965588,39.87201761457293,332291,109266,3617572,150585,6741489,166976,6627766,166226
