시군구코드,시군구,시도코드,시도,연도,총인구,남자인구,여자인구,20대,남_20대,여_20대,30대,남_30대,여_30대,40대,남_40대,여_40대,50대이상,남_50대이상,여_50대이상
11620,관악구,11,서울,2016,506851,256143,250708,97145,49185,47960,95116,51777,43339,77193,41015,36178,169369,79218,90151
11620,관악구,11,서울,2017,503297,253661,249636,99790,50143,49647,92554,50344,42210,75338,40031,35307,171717,80325,91392
11620,관악구,11,서울,2018,501957,252160,249797,104460,51651,52809,91028,49619,41409,72628,38709,33919,174117,81421,92696
11620,관악구,11,서울,2019,500094,251009,249085,107387,52613,54774,88858,48683,40175,70869,37774,33095,177183,83208,93975
11620,관악구,11,서울,2020,495060,248339,246721,109135,53168,55967,86781,47937,38844,68484,36558,31926,179688,84536,95152
11620,관악구,11,서울,2021,485699,243991,241708,108154,52492,55662,85556,47453,38103,65543,35040,30503,179546,84985,94561
11620,관악구,11,서울,2022,486752,244748,242004,110315,53573,56742,87246,48392,38854,63766,34178,29588,180933,85816,95117
11620,관악구,11,서울,2023,481956,242651,239305,107379,52059,55320,88440,49472,38968,61705,33113,28592,182873,86800,96073
11620,관악구,11,서울,2024,477812,240457,237355,103855,50059,53796,90812,50884,39928,59200,31810,27390,184826,87806,97020
11215,광진구,11,서울,2011,371936,184103,187833,62566,30486,32080,68193,34663,33530,64049,32074,31975,105243,49651,55592
11215,광진구,11,서울,2012,371313,183528,187785,61164,29958,31206,67666,34143,33523,63628,31816,31812,109289,51577,57712
11215,광진구,11,서울,2013,368927,181864,187063,60254,29407,30847,66639,33602,33037,63263,31445,31818,112308,53181,59127
11215,광진구,11,서울,2014,363354,178738,184616,59457,29115,30342,64436,32383,32053,61999,30750,31249,114335,54133,60202
11215,광진구,11,서울,2015,360369,176884,183485,59063,28841,30222,63288,31699,31589,60793,30017,30776,116853,55334,61519
11215,광진구,11,서울,2016,357215,174797,182418,59460,28872,30588,61798,30909,30889,59439,29307,30132,119036,56230,62806
11215,광진구,11,서울,2017,357703,174414,183289,60549,29167,31382,61198,30526,30672,58472,28757,29715,122397,57701,64696
11215,광진구,11,서울,2018,355559,172794,182765,61256,29332,31924,60447,29945,30502,56164,27685,28479,125276,58988,66288
11215,광진구,11,서울,2019,351350,170262,181088,61751,29386,32365,58175,28756,29419,54490,26886,27604,127704,60059,67645
11215,광진구,11,서울,2020,346682,167310,179372,62940,29521,33419,55983,27696,28287,52482,25883,26599,129774,61014,68760
11215,광진구,11,서울,2021,339996,164058,175938,61616,28844,32772,54715,27157,27558,50470,24860,25610,130677,61513,69164
11215,광진구,11,서울,2022,337416,162541,174875,60220,28071,32149,54701,27257,27444,49238,24163,25075,132341,62231,70110
11215,광진구,11,서울,2023,335554,161277,174277,58849,27297,31552,54943,27423,27520,48103,23573,24530,134647,63194,71453
11215,광진구,11,서울,2024,331963,159237,172726,56887,26265,30622,55354,27586,27768,46529,22777,23752,136109,63795,72314
11530,구로구,11,서울,2011,427468,215474,211994,60697,30547,30150,84045,43749,40296,67996,35239,32757,129809,61702,68107
11530,구로구,11,서울,2012,427520,214982,212538,58973,29586,29387,83524,43203,40321,68000,35420,32580,134192,63772,70420
11530,구로구,11,서울,2013,424964,213251,211713,57463,28881,28582,81055,41783,39272,68804,35764,33040,137563,65416,72147
11530,구로구,11,서울,2014,425831,213213,212618,57359,28671,28688,78938,40603,38335,69538,36122,33416,142092,67590,74502
11530,구로구,11,서울,2015,422092,210440,211652,56806,28205,28601,75923,38813,37110,68645,35534,33111,145560,69291,76269
11530,구로구,11,서울,2016,417551,207667,209884,56440,27952,28488,72401,36964,35437,68269,35200,33069,148631,70752,77879
11530,구로구,11,서울,2017,410742,204003,206739,55574,27616,27958,68579,34913,33666,67127,34483,32644,151481,72137,79344
11530,구로구,11,서울,2018,404497,200417,204080,55130,27412,27718,65587,33287,32300,64816,33377,31439,154947,73587,81360
11530,구로구,11,서울,2019,406664,200987,205677,55652,27354,28298,64654,32899,31755,64447,33156,31291,159831,75709,84122
11530,구로구,11,서울,2020,404408,199673,204735,55415,27221,28194,63147,32215,30932,63203,32410,30793,164255,77827,86428
11530,구로구,11,서울,2021,396754,195537,201217,53703,26291,27412,61071,31131,29940,61183,31333,29850,165639,78538,87101
11530,구로구,11,서울,2022,395315,194274,201041,52831,25536,27295,61565,31490,30075,60144,30701,29443,167783,79370,88413
11530,구로구,11,서울,2023,392405,192341,200064,50871,24527,26344,61099,31127,29972,58402,29840,28562,171381,80953,90428
11530,구로구,11,서울,2024,388169,189991,198178,48308,23221,25087,60988,31103,29885,56458,28857,27601,173826,81960,91866
11545,금천구,11,서울,2011,243438,124665,118773,36292,19234,17058,41867,22554,19313,43128,22448,20680,76839,37021,39818
11545,금천구,11,서울,2012,243288,124675,118613,35565,18850,16715,41711,22612,19099,42381,22076,20305,80094,38676,41418
11545,금천구,11,서울,2013,241020,123462,117558,34819,18424,16395,40415,22006,18409,41957,21727,20230,82622,40054,42568
11545,금천구,11,서울,2014,238463,121878,116585,34764,18326,16438,38992,21155,17837,40821,21122,19699,84929,41206,43723
11545,금천구,11,서울,2015,236284,120604,115680,34550,18185,16365,37628,20518,17110,39528,20425,19103,87498,42453,45045
11545,금천구,11,서울,2016,235386,119885,115501,34506,18078,16428,36817,20099,16718,38379,19771,18608,90324,43866,46458
11545,금천구,11,서울,2017,235154,119497,115657,34793,18039,16754,36582,19929,16653,37358,19442,17916,92706,44803,47903
11545,금천구,11,서울,2018,233917,118915,115002,35587,18532,17055,36215,19875,16340,35429,18425,17004,95113,45991,49122
11545,금천구,11,서울,2019,232810,118209,114601,36241,18634,17607,35666,19684,15982,34191,17826,16365,97161,46965,50196
11545,금천구,11,서울,2020,231733,117226,114507,37127,18715,18412,35481,19664,15817,32903,17269,15634,99005,47777,51228
11545,금천구,11,서울,2021,230811,116527,114284,37202,18339,18863,36570,20237,16333,31638,16674,14964,99770,48202,51568
11545,금천구,11,서울,2022,229642,115786,113856,36415,17826,18589,37437,20593,16844,30703,16325,14378,100840,48710,52130
11545,금천구,11,서울,2023,227481,114414,113067,34974,16848,18126,37954,20881,17073,29544,15815,13729,102198,49301,52897
11545,금천구,11,서울,2024,225159,113211,111948,33570,16153,17417,38518,21206,17312,28335,15153,13182,103285,49813,53472
11350,노원구,11,서울,2011,603930,295551,308379,81397,41134,40263,96576,47533,49043,111603,54087,57516,174380,79556,94824
11350,노원구,11,서울,2012,597189,292081,305108,79786,40659,39127,93732,46223,47509,109695,52971,56724,179502,82155,97347
11350,노원구,11,서울,2013,590479,288435,302044,78635,40372,38263,90289,44539,45750,108930,52476,56454,184002,84206,99796
11350,노원구,11,서울,2014,582552,284225,298327,78269,40249,38020,85843,42398,43445,107185,51483,55702,188548,86421,102127
11350,노원구,11,서울,2015,574583,279987,294596,77604,39907,37697,82395,40784,41611,104721,50263,54458,192776,88329,104447
11350,노원구,11,서울,2016,567581,276333,291248,77584,40181,37403,79345,39257,40088,102368,48951,53417,196409,90031,106378
11350,노원구,11,서울,2017,554403,269508,284895,76738,39837,36901,74678,37087,37591,98387,47016,51371,199373,91129,108244
11350,노원구,11,서울,2018,543752,263919,279833,76371,39541,36830,71376,35385,35991,93598,44730,48868,203816,93177,110639
11350,노원구,11,서울,2019,532905,257923,274982,74581,38517,36064,67330,33453,33877,89904,42879,47025,208477,95073,113404
11350,노원구,11,서울,2020,523037,252383,270654,73182,37550,35632,64740,32242,32498,86240,41036,45204,212458,96885,115573
11350,노원구,11,서울,2021,510956,246053,264903,69956,35747,34209,63138,31436,31702,81770,38955,42815,215122,97981,117141
11350,노원구,11,서울,2022,503734,242145,261589,67867,34591,33276,61878,30868,31010,78536,37417,41119,218036,99219,118817
11350,노원구,11,서울,2023,498213,239117,259096,66301,33591,32710,61022,30600,30422,75401,35987,39414,221892,100872,121020
11350,노원구,11,서울,2024,491247,235464,255783,64147,32341,31806,60798,30708,30090,71901,34315,37586,224493,101922,122571
11320,도봉구,11,서울,2011,365573,181004,184569,52129,26764,25365,57293,28901,28392,63681,31125,32556,117700,55303,62397
11320,도봉구,11,서울,2012,362270,179194,183076,50637,26013,24624,55719,28055,27664,62483,30642,31841,121945,57201,64744
11320,도봉구,11,서울,2013,358582,177153,181429,49220,25288,23932,53970,27363,26607,61923,30242,31681,125346,58836,66510
11320,도봉구,11,서울,2014,353709,174554,179155,48464,24911,23553,51673,26233,25440,60454,29555,30899,128521,60330,68191
11320,도봉구,11,서울,2015,351242,173029,178213,47806,24648,23158,50550,25742,24808,59102,28930,30172,132093,61784,70309
11320,도봉구,11,서울,2016,348220,171238,176982,47217,24311,22906,48916,25012,23904,57768,28219,29549,135523,63370,72153
11320,도봉구,11,서울,2017,344166,168759,175407,47011,24163,22848,46898,23994,22904,55985,27426,28559,139074,64781,74293
11320,도봉구,11,서울,2018,339413,166160,173253,46095,23633,22462,45532,23258,22274,53130,26140,26990,142773,66376,76397
11320,도봉구,11,서울,2019,333362,163051,170311,44922,23012,21910,43376,22173,21203,51071,25263,25808,145597,67659,77938
11320,도봉구,11,서울,2020,325257,158620,166637,43412,22110,21302,40993,20973,20020,48535,24038,24497,147915,68570,79345
11320,도봉구,11,서울,2021,317366,154487,162879,41496,21033,20463,39246,20073,19173,46156,22922,23234,149113,69077,80036
11320,도봉구,11,서울,2022,311694,151398,160296,39389,19727,19662,38302,19667,18635,44427,22116,22311,150479,69654,80825
11320,도봉구,11,서울,2023,306948,148796,158152,37439,18646,18793,37607,19325,18282,42514,21327,21187,152774,70550,82224
11320,도봉구,11,서울,2024,303228,146696,156532,35652,17611,18041,37405,19177,18228,40743,20441,20302,154864,71614,83250
11230,동대문구,11,서울,2011,365486,183925,181561,55960,28914,27046,63327,33107,30220,59558,31020,28538,120662,56793,63869
11230,동대문구,11,서울,2012,363258,182661,180597,54419,28199,26220,61916,32203,29713,59274,30959,28315,123969,58497,65472
11230,동대문구,11,서울,2013,364273,182987,181286,54015,28137,25878,61343,31847,29496,59766,31169,28597,127268,60056,67212
11230,동대문구,11,서울,2014,363687,182510,181177,54367,28404,25963,59799,30861,28938,59377,30935,28442,130243,61564,68679
11230,동대문구,11,서울,2015,360153,180485,179668,54417,28232,26185,57581,29789,27792,58356,30339,28017,132481,62782,69699
11230,동대문구,11,서울,2016,355069,177640,177429,54069,28021,26048,55372,28629,26743,57140,29472,27668,133980,63641,70339
11230,동대문구,11,서울,2017,350647,175324,175323,54166,27992,26174,53127,27599,25528,55790,28726,27064,135956,64574,71382
11230,동대문구,11,서울,2018,348052,173567,174485,54289,27736,26553,52789,27299,25490,53730,27734,25996,137815,65511,72304
11230,동대문구,11,서울,2019,346194,172113,174081,55028,27777,27251,51458,26673,24785,52463,27052,25411,139903,66458,73445
11230,동대문구,11,서울,2020,342837,169769,173068,56331,27978,28353,50175,25917,24258,50630,26124,24506,141266,67122,74144
11230,동대문구,11,서울,2021,337400,166646,170754,56271,27506,28765,49023,25196,23827,49002,25265,23737,140747,67080,73667
11230,동대문구,11,서울,2022,336644,165755,170889,56229,27121,29108,48567,25000,23567,48408,24942,23466,142064,67607,74457
11230,동대문구,11,서울,2023,341149,167346,173803,56872,27005,29867,49462,25472,23990,48695,25068,23627,145211,69015,76196
11230,동대문구,11,서울,2024,338735,165620,173115,55543,26082,29461,50145,25665,24480,47253,24286,22967,146350,69567,76783
11590,동작구,11,서울,2011,401408,197672,203736,65162,32323,32839,76621,39359,37262,61999,31204,30795,123640,56440,67200
11590,동작구,11,서울,2012,405491,199454,206037,64439,32019,32420,77164,39427,37737,62900,31662,31238,128131,58636,69495
11590,동작구,11,서울,2013,410815,202144,208671,64517,32049,32468,77260,39570,37690,64597,32642,31955,132780,60753,72027
11590,동작구,11,서울,2014,407470,200328,207142,64319,32213,32106,74178,37707,36471,64452,32702,31750,135714,62117,73597
11590,동작구,11,서울,2015,400641,196463,204178,63113,31643,31470,71143,35928,35215,63573,32118,31455,136976,62735,74241
11590,동작구,11,서울,2016,400997,196267,204730,63826,31959,31867,69763,35143,34620,63798,32029,31769,139789,64146,75643
11590,동작구,11,서울,2017,396217,193255,202962,63775,31808,31967,67124,33742,33382,62677,31402,31275,141653,64909,76744
11590,동작구,11,서울,2018,396203,192533,203670,65335,32219,33116,65942,33222,32720,61304,30696,30608,145279,66510,78769
11590,동작구,11,서울,2019,395963,191976,203987,66382,32395,33987,64161,32441,31720,60484,30346,30138,148889,68145,80744
11590,동작구,11,서울,2020,391220,189152,202068,66545,32124,34421,62096,31422,30674,58912,29511,29401,151282,69259,82023
11590,동작구,11,서울,2021,385483,186426,199057,64882,31308,33574,60826,30743,30083,57207,28686,28521,152609,70114,82495
11590,동작구,11,서울,2022,380596,184030,196566,64201,30880,33321,59856,30323,29533,55793,27987,27806,152718,70254,82464
11590,동작구,11,서울,2023,378769,183153,195616,63725,30782,32943,59866,30406,29460,54621,27344,27277,154492,71076,83416
11590,동작구,11,서울,2024,375799,181576,194223,62110,29809,32301,60801,31040,29761,52671,26352,26319,156402,72006,84396
11440,마포구,11,서울,2011,389493,189243,200250,58951,27934,31017,79176,39316,39860,64300,32745,31555,112769,51024,61745
11440,마포구,11,서울,2012,384644,186452,198192,57345,27142,30203,76018,37377,38641,64803,32909,31894,114682,52060,62622
11440,마포구,11,서울,2013,381856,184774,197082,56744,27008,29736,73576,36032,37544,65775,33263,32512,116501,52939,63562
11440,마포구,11,서울,2014,385439,186177,199262,57915,27547,30368,73171,35746,37425,66725,33641,33084,119782,54579,65203
11440,마포구,11,서울,2015,387643,186495,201148,58681,27751,30930,72731,35391,37340,66902,33566,33336,122998,55998,67000
11440,마포구,11,서울,2016,379892,182162,197730,57870,27193,30677,70027,33845,36182,66103,32863,33240,122383,55984,66399
11440,마포구,11,서울,2017,374915,178939,195976,58115,27113,31002,67697,32575,35122,64994,32038,32956,123393,56350,67043
11440,마포구,11,서울,2018,375077,178240,196837,59561,27611,31950,66963,31949,35014,63669,31283,32386,126190,57659,68531
11440,마포구,11,서울,2019,374035,176891,197144,60735,27797,32938,65646,31161,34485,62468,30410,32058,128899,58997,69902
11440,마포구,11,서울,2020,371890,175150,196740,61904,27907,33997,64486,30503,33983,60995,29649,31346,131234,60082,71152
11440,마포구,11,서울,2021,368905,173504,195401,61353,27427,33926,63597,30045,33552,59819,29007,30812,132770,60965,71805
11440,마포구,11,서울,2022,364638,171043,193595,60121,26610,33511,62984,29722,33262,58271,28243,30028,134122,61493,72629
11440,마포구,11,서울,2023,363697,169990,193707,58900,25842,33058,63807,30146,33661,56934,27547,29387,136953,62688,74265
11440,마포구,11,서울,2024,361417,168356,193061,57211,24817,32394,64467,30447,34020,55557,26747,28810,138838,63509,75329
11410,서대문구,11,서울,2011,314852,154033,160819,47154,23447,23707,52961,26817,26144,53420,26820,26600,101951,46332,55619
11410,서대문구,11,서울,2012,315113,154017,161096,46653,23206,23447,52215,26408,25807,53509,26883,26626,105130,47872,57258
11410,서대문구,11,서울,2013,314110,153315,160795,46187,23006,23181,50841,25725,25116,53552,26724,26828,107966,49219,58747
11410,서대문구,11,서울,2014,310376,151338,159038,46545,23283,23262,48201,24290,23911,52810,26482,26328,110251,50308,59943
11410,서대문구,11,서울,2015,312141,152008,160133,47147,23670,23477,47840,24056,23784,52545,26269,26276,112954,51633,61321
11410,서대문구,11,서울,2016,314194,152510,161684,47814,23782,24032,47523,23801,23722,52404,26024,26380,115916,53157,62759
11410,서대문구,11,서울,2017,312800,151144,161656,48152,23817,24335,46246,23039,23207,51377,25393,25984,118348,54144,64204
11410,서대문구,11,서울,2018,310313,149569,160744,48427,23765,24662,45526,22554,22972,49319,24454,24865,120348,55053,65295
11410,서대문구,11,서울,2019,309397,148663,160734,48834,23747,25087,44681,22208,22473,48096,23799,24297,122776,56073,66703
11410,서대문구,11,서울,2020,312173,149360,162813,50356,24073,26283,45109,22383,22726,47487,23456,24031,125424,57311,68113
11410,서대문구,11,서울,2021,304819,145694,159125,48896,23212,25684,44235,21880,22355,45250,22345,22905,125064,57379,67685
11410,서대문구,11,서울,2022,306337,145816,160521,48836,22931,25905,44438,21923,22515,45038,22112,22926,127014,58207,68807
