연도,시도,시군구,지역코드,거래량,평균전용면적,매매가_만원,평균매매가_만원,중위매매가_만원,매매가_억원,면적범위,가격통계,매매가_전년대비증가율,소득분위,가구_소득평균,가구_순자산,가구_자산평균,가구_부채평균,DSR,소득분위_선택값,매매가_소득배율,매매가_순자산배율,순자산_매매가커버리지,NPS_가입자수,NPS_고지금액합계,NPS_1인당고지금액,NPS_가입자수_전년대비증가율,NPS_고지금액합계_전년대비증가율,NPS_1인당고지금액_전년대비증가율,GRDP,GRDP_전년대비증가율,GRDP_가격기준,전입,전출,순이동,전입_전년대비증가율,전출_전년대비증가율,순이동_전년대비증가율,미분양_호수,미분양_호수_전년대비증가율,주담대_잔액,주담대_증감률,주담대_비중,착공_호수,준공_호수,착공_아파트,준공_아파트,착공_호수_전년대비증가율,준공_호수_전년대비증가율,지가변동률,KB_매수우위지수,KB_매매거래지수,KB_전세수급지수,소비자심리지수,주택가격전망CSI,KB_선도50지수,순이동_NPS가입자대비,미분양_거래량배율,준공_거래량배율,corr_var__가구_소득평균,corr_var__가구_순자산,corr_var__NPS_가입자수,corr_var__NPS_가입자수_전년대비증가율,corr_var__NPS_1인당고지금액,corr_var__NPS_1인당고지금액_전년대비증가율,corr_var__GRDP,corr_var__GRDP_전년대비증가율,corr_var__전입,corr_var__전출,corr_var__순이동,corr_var__미분양_호수,corr_var__주담대_잔액,corr_var__주담대_증감률,corr_var__착공_호수,corr_var__준공_호수,corr_var__지가변동률,corr_var__소비자심리지수,corr_var__주택가격전망CSI,corr_var__KB_매수우위지수,corr_var__KB_매매거래지수,corr_var__KB_전세수급지수,상위10퍼센트_정확도
2019,서울,용산구,11170,326,84.77896288343558,118000.0,116742.23926380368,118000.0,11.8,82~86㎡,median,26.881720430107524,소득5분위,13785.8226582056,76921.0769571673,94608.1453937105,17687.0684365432,128.29896971012823,소득5분위,8.559518203998078,1.5340398843571452,0.6518735335353161,135183.0,35940311600.0,265864.13676275866,0.7032233553587286,6.6789006417742325,5.933948375543752,11992461.0,2.812136475292726,2015년 기준년가격,1426493,1476081,-49588,-0.9178256409116625,-4.765096903938682,-55.01406150775651,213.33333333333334,438.9473684210526,171462.98333333334,0.5841504939828667,64.46142954767093,78782.0,78592.0,51321.0,45860.0,-1.8574115829731008,3.3520508133556115,0.43016666666666664,,,,99.125,101.41666666666667,52.094689102500006,-0.3668212719054911,0.65439672801636,241.079754601227,13785.8226582056,76921.0769571673,135183.0,0.7032233553587286,265864.13676275866,5.933948375543752,11992461.0,2.812136475292726,1426493,1476081,-49588,213.33333333333334,171462.98333333334,0.5841504939828667,78782.0,78592.0,0.43016666666666664,99.125,101.41666666666667,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2020,서울,용산구,11170,344,84.78037034883721,131500.0,135565.26162790696,131500.0,13.15,82~86㎡,median,11.440677966101687,소득5분위,13946.7843124463,79518.8733094601,98130.0812940564,18611.2079845963,133.44443828522827,소득5분위,9.428696755756638,1.6536954628148117,0.6047062609084418,130055.0,36608327320.0,281483.42870324093,-3.7933763860840464,1.8586809358658973,5.8749149586956095,,,,1578127,1642977,-64850,10.62984536201721,11.306696583724074,30.77760748568201,72.0,-66.25000000000001,188852.1083333333,0.9608004148317176,64.02712117307318,68651.0,80879.0,40417.0,54355.0,-12.85953644233454,2.9099653908794876,0.3918333333333333,,,,87.39999999999999,116.25,60.04829466,-0.49863519280304486,0.20930232558139536,235.11337209302326,13946.7843124463,79518.8733094601,130055.0,-3.7933763860840464,281483.42870324093,5.8749149586956095,,,1578127,1642977,-64850,72.0,188852.1083333333,0.9608004148317176,68651.0,80879.0,0.3918333333333333,87.39999999999999,116.25,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2021,서울,용산구,11170,165,84.74313696969696,158000.0,156648.42424242425,158000.0,15.8,82~86㎡,median,20.152091254752857,소득5분위,14268.8269839115,90300.814516767,109951.7311755528,19650.9166587858,137.7192160290594,소득5분위,11.073089622444046,1.7497073625029447,0.5715241425111836,120944.0,35994613880.0,297613.886426776,-7.005497674060979,-1.6764312519264246,5.730517706795779,,,,1418187,1524430,-106243,-10.134799037086372,-7.215377938948631,63.82883577486507,63.583333333333336,-11.689814814814813,213003.1416666667,0.9319418928083504,63.436729680954954,61485.0,70243.0,34570.0,43729.0,-10.43830388486694,-13.1505087847278,0.43216666666666664,90.7119970475,10.125568283,159.464968216625,103.43333333333334,124.16666666666667,70.16310603416666,-0.8784478767032676,0.3853535353535354,425.7151515151515,14268.8269839115,90300.814516767,120944.0,-7.005497674060979,297613.886426776,5.730517706795779,,,1418187,1524430,-106243,63.583333333333336,213003.1416666667,0.9319418928083504,61485.0,70243.0,0.43216666666666664,103.43333333333334,124.16666666666667,90.7119970475,10.125568283,159.464968216625,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2022,서울,용산구,11170,38,84.55886052631578,175750.0,171315.7894736842,175750.0,17.575,82~86㎡,median,11.234177215189867,소득5분위,15025.6975797391,100528.0244442397,121088.2011854,20560.1767411603,136.83342574979002,소득5분위,11.696628330719514,1.7482687138399302,0.5719944491848631,125065.0,36844362300.0,294601.70551313314,3.407362084931864,2.3607654823939006,-1.0121103386027563,,,,1201527,1236867,-35340,-15.2772518715797,-18.863640836246987,-66.73663206046515,553.8333333333334,771.0353866317168,227516.38333333333,0.17127108040228267,64.48496540835136,63867.0,54660.0,44894.0,31836.0,3.8741156379604735,-22.1844169525789,0.2519166666666667,40.23610326358334,1.8295229814166667,105.25811626666666,95.49166666666667,86.33333333333333,74.68328998583333,-0.28257306200775595,14.574561403508772,1438.421052631579,15025.6975797391,100528.0244442397,125065.0,3.407362084931864,294601.70551313314,-1.0121103386027563,,,1201527,1236867,-35340,553.8333333333334,227516.38333333333,0.17127108040228267,63867.0,54660.0,0.2519166666666667,95.49166666666667,86.33333333333333,40.23610326358334,1.8295229814166667,105.25811626666666,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2023,서울,용산구,11170,124,84.76191451612902,176000.0,167464.45967741936,176000.0,17.6,82~86㎡,median,0.14224751066855834,소득5분위,15598.0072555042,96824.6678861857,117458.2830186514,20633.6151324657,132.28366158878754,소득5분위,11.283492635759186,1.8177186025247445,0.550140158444237,195478.0,63516834040.0,324930.8568739193,56.30112341582376,72.39227408205136,10.294968017228312,,,,1206963,1238213,-31250,0.45242429009086926,0.10882334155573048,-11.573288058856823,1106.3333333333333,99.75925368642791,229970.69166666665,0.32939259859179243,65.97604190461169,33730.0,53056.0,27426.0,38028.0,-47.18712324048413,-2.934504207830224,0.09166666666666667,31.353072227499997,8.5077256575,90.6199605275,97.19166666666666,93.33333333333333,68.61149256916667,-0.15986453718577026,8.922043010752688,427.8709677419355,15598.0072555042,96824.6678861857,195478.0,56.30112341582376,324930.8568739193,10.294968017228312,,,1206963,1238213,-31250,1106.3333333333333,229970.69166666665,0.32939259859179243,33730.0,53056.0,0.09166666666666667,97.19166666666666,93.33333333333333,31.353072227499997,8.5077256575,90.6199605275,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2024,서울,용산구,11170,247,84.73918097165992,178000.0,174929.8825910931,178000.0,17.8,82~86㎡,median,1.1363636363636465,소득5분위,16601.7403727805,103251.534864841,123780.2346436831,20528.6997788421,123.65390204812547,소득5분위,10.721767477573685,1.7239453169679921,0.5800648026114663,,,,,,,,,,1221380,1266072,-44692,1.194485663603606,2.249935996472341,43.01440000000001,960.4166666666666,-13.189213618559803,249981.58333333334,0.7486124213056833,68.17754361080347,26418.0,39555.0,21821.0,32988.0,-21.67803142603024,-25.446697828709286,0.2545,42.59107177916667,17.392026454166665,133.71870944,99.77499999999999,105.75,73.486134025,,3.8883265856950064,160.1417004048583,16601.7403727805,103251.534864841,,,,,,,1221380,1266072,-44692,960.4166666666666,249981.58333333334,0.7486124213056833,26418.0,39555.0,0.2545,99.77499999999999,105.75,42.59107177916667,17.392026454166665,133.71870944,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2017,서울,성동구,11200,1725,84.79937008695651,66700.0,68283.56173913044,66700.0,6.67,82~86㎡,median,,소득5분위,12955.9113611205,67547.4968553551,83022.796550379,15475.2996950239,119.44585960555314,소득5분위,5.14822910877274,0.9874533195927317,1.0127060997804362,141740.0,34026658520.0,240063.9094115987,9.618492997068895,19.521777172053255,9.034318849146338,10319471.0,-0.509001601000203,2015년 기준년가격,1472937,1571423,-98486,-2.8150530284335895,-5.099226443797445,-29.781757773230566,104.66666666666667,-78.80526493418833,153237.45833333334,0.3850083708195118,67.33610151153572,95078.0,73883.0,55274.0,29201.0,-6.764336706676078,-20.394992026893078,0.35283333333333333,,,,106.325,104.16666666666667,38.50029009916667,-0.6948356145054325,0.060676328502415465,42.83072463768116,12955.9113611205,67547.4968553551,141740.0,9.618492997068895,240063.9094115987,9.034318849146338,10319471.0,-0.509001601000203,1472937,1571423,-98486,104.66666666666667,153237.45833333334,0.3850083708195118,95078.0,73883.0,0.35283333333333333,106.325,104.16666666666667,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2018,서울,성동구,11200,1023,84.78054760508309,85000.0,87569.03323558162,85000.0,8.5,82~86㎡,median,27.436281859070455,소득5분위,13546.653990428,74263.716571368,91414.0185944494,17150.3020230813,126.6017574169948,소득5분위,6.274612170655616,1.1445697027338289,0.8736907831925648,147742.0,36668238860.0,248191.02800828472,4.234513898687742,7.763266964481241,3.38539792033119,11038914.0,6.971704266623746,2015년 기준년가격,1439707,1549937,-110230,-2.2560367483470123,-1.367295756775866,11.924537497715404,39.583333333333336,-62.181528662420384,161249.48333333334,0.4459881960217275,65.16508478483199,80273.0,76043.0,44744.0,38853.0,-15.571425566377084,2.9235412747181444,0.49574999999999997,,,,104.33333333333333,106.25,48.469404526666665,-0.746097927468154,0.03869338546757902,74.33333333333333,13546.653990428,74263.716571368,147742.0,4.234513898687742,248191.02800828472,3.38539792033119,11038914.0,6.971704266623746,1439707,1549937,-110230,39.583333333333336,161249.48333333334,0.4459881960217275,80273.0,76043.0,0.49574999999999997,104.33333333333333,106.25,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2019,서울,성동구,11200,1247,84.77549823576584,99800.0,103295.23656776264,99800.0,9.98,82~86㎡,median,17.411764705882348,소득5분위,13785.8226582056,76921.0769571673,94608.1453937105,17687.0684365432,128.29896971012823,소득5분위,7.239321328466171,1.2974337327020602,0.7707522741199129,146782.0,38499576500.0,262290.8565082912,-0.6497813756413229,4.994343052558592,5.681038760005386,11419293.0,3.445800918459918,2015년 기준년가격,1426493,1476081,-49588,-0.9178256409116625,-4.765096903938682,-55.01406150775651,213.33333333333334,438.9473684210526,171462.98333333334,0.5841504939828667,64.46142954767093,78782.0,78592.0,51321.0,45860.0,-1.8574115829731008,3.3520508133556115,0.43016666666666664,,,,99.125,101.41666666666667,52.094689102500006,-0.337834339360412,0.1710772520716386,63.02485966319166,13785.8226582056,76921.0769571673,146782.0,-0.6497813756413229,262290.8565082912,5.681038760005386,11419293.0,3.445800918459918,1426493,1476081,-49588,213.33333333333334,171462.98333333334,0.5841504939828667,78782.0,78592.0,0.43016666666666664,99.125,101.41666666666667,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2020,서울,성동구,11200,1104,84.80356259057972,120000.0,120984.49275362318,120000.0,12.0,82~86㎡,median,20.240480961923858,소득5분위,13946.7843124463,79518.8733094601,98130.0812940564,18611.2079845963,133.44443828522827,소득5분위,8.604133921603015,1.5090757075116152,0.6626572775788342,150835.0,40807354080.0,270543.0044750887,2.7612377539480315,5.994293417747065,3.146182095957517,,,,1578127,1642977,-64850,10.62984536201721,11.306696583724074,30.77760748568201,72.0,-66.25000000000001,188852.1083333333,0.9608004148317176,64.02712117307318,68651.0,80879.0,40417.0,54355.0,-12.85953644233454,2.9099653908794876,0.3918333333333333,,,,87.39999999999999,116.25,60.04829466,-0.4299400006629761,0.06521739130434782,73.25996376811594,13946.7843124463,79518.8733094601,150835.0,2.7612377539480315,270543.0044750887,3.146182095957517,,,1578127,1642977,-64850,72.0,188852.1083333333,0.9608004148317176,68651.0,80879.0,0.3918333333333333,87.39999999999999,116.25,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2021,서울,성동구,11200,530,84.78523981132075,143000.0,147410.0,143000.0,14.3,82~86㎡,median,19.166666666666664,소득5분위,14268.8269839115,90300.814516767,109951.7311755528,19650.9166587858,137.7192160290594,소득5분위,10.021846936768977,1.5835959040374752,0.631474227389979,160825.0,45022585700.0,279947.6803979481,6.623131236118929,10.329588171132897,3.476222178099375,,,,1418187,1524430,-106243,-10.134799037086372,-7.215377938948631,63.82883577486507,63.583333333333336,-11.689814814814813,213003.1416666667,0.9319418928083504,63.436729680954954,61485.0,70243.0,34570.0,43729.0,-10.43830388486694,-13.1505087847278,0.43216666666666664,90.7119970475,10.125568283,159.464968216625,103.43333333333334,124.16666666666667,70.16310603416666,-0.6606124669672003,0.1199685534591195,132.53396226415094,14268.8269839115,90300.814516767,160825.0,6.623131236118929,279947.6803979481,3.476222178099375,,,1418187,1524430,-106243,63.583333333333336,213003.1416666667,0.9319418928083504,61485.0,70243.0,0.43216666666666664,103.43333333333334,124.16666666666667,90.7119970475,10.125568283,159.464968216625,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2022,서울,성동구,11200,123,84.83800000000001,147000.0,150823.57723577236,147000.0,14.7,82~86㎡,median,2.7972027972027913,소득5분위,15025.6975797391,100528.0244442397,121088.2011854,20560.1767411603,136.83342574979002,소득5분위,9.783239627970234,1.4622788104379503,0.6838641118655762,161424.0,45169751300.0,279820.5427941322,0.3724545313228633,0.32687060885532304,-0.04541477308729336,,,,1201527,1236867,-35340,-15.2772518715797,-18.863640836246987,-66.73663206046515,553.8333333333334,771.0353866317168,227516.38333333333,0.17127108040228267,64.48496540835136,63867.0,54660.0,44894.0,31836.0,3.8741156379604735,-22.1844169525789,0.2519166666666667,40.23610326358334,1.8295229814166667,105.25811626666666,95.49166666666667,86.33333333333333,74.68328998583333,-0.2189265536723164,4.502710027100271,444.390243902439,15025.6975797391,100528.0244442397,161424.0,0.3724545313228633,279820.5427941322,-0.04541477308729336,,,1201527,1236867,-35340,553.8333333333334,227516.38333333333,0.17127108040228267,63867.0,54660.0,0.2519166666666667,95.49166666666667,86.33333333333333,40.23610326358334,1.8295229814166667,105.25811626666666,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2023,서울,성동구,11200,547,84.81136910420474,137000.0,138430.07312614258,137000.0,13.7,82~86㎡,median,-6.802721088435371,소득5분위,15598.0072555042,96824.6678861857,117458.2830186514,20633.6151324657,132.28366158878754,소득5분위,8.78317324488073,1.4149286849198297,0.7067494006290927,209905.0,65327267100.0,311223.01564993686,30.03332837744077,44.626138554807596,11.222361497207123,,,,1206963,1238213,-31250,0.45242429009086926,0.10882334155573048,-11.573288058856823,1106.3333333333333,99.75925368642791,229970.69166666665,0.32939259859179243,65.97604190461169,33730.0,53056.0,27426.0,38028.0,-47.18712324048413,-2.934504207830224,0.09166666666666667,31.353072227499997,8.5077256575,90.6199605275,97.19166666666666,93.33333333333333,68.61149256916667,-0.14887687287106072,2.0225472273004264,96.9945155393053,15598.0072555042,96824.6678861857,209905.0,30.03332837744077,311223.01564993686,11.222361497207123,,,1206963,1238213,-31250,1106.3333333333333,229970.69166666665,0.32939259859179243,33730.0,53056.0,0.09166666666666667,97.19166666666666,93.33333333333333,31.353072227499997,8.5077256575,90.6199605275,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2024,서울,성동구,11200,1055,84.79229914691943,145000.0,148932.42654028436,145000.0,14.5,82~86㎡,median,5.8394160583941535,소득5분위,16601.7403727805,103251.534864841,123780.2346436831,20528.6997788421,123.65390204812547,소득5분위,8.734024068810026,1.4043374773053867,0.7120795507920069,,,,,,,,,,1221380,1266072,-44692,1.194485663603606,2.249935996472341,43.01440000000001,960.4166666666666,-13.189213618559803,249981.58333333334,0.7486124213056833,68.17754361080347,26418.0,39555.0,21821.0,32988.0,-21.67803142603024,-25.446697828709286,0.2545,42.59107177916667,17.392026454166665,133.71870944,99.77499999999999,105.75,73.486134025,,0.910347551342812,37.492890995260666,16601.7403727805,103251.534864841,,,,,,,1221380,1266072,-44692,960.4166666666666,249981.58333333334,0.7486124213056833,26418.0,39555.0,0.2545,99.77499999999999,105.75,42.59107177916667,17.392026454166665,133.71870944,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2017,서울,광진구,11215,1071,84.70216059757236,65900.0,66449.84593837535,65900.0,6.59,82~86㎡,median,,소득5분위,12955.9113611205,67547.4968553551,83022.796550379,15475.2996950239,119.44585960555314,소득5분위,5.08648123340515,0.975609801516657,1.0249999522815645,38600.0,8339198720.0,216041.41761658032,-0.9214815575348423,4.455462300654811,5.426952222052095,5899749.0,-0.9234828052946065,2015년 기준년가격,1472937,1571423,-98486,-2.8150530284335895,-5.099226443797445,-29.781757773230566,104.66666666666667,-78.80526493418833,153237.45833333334,0.3850083708195118,67.33610151153572,95078.0,73883.0,55274.0,29201.0,-6.764336706676078,-20.394992026893078,0.35283333333333333,,,,106.325,104.16666666666667,38.50029009916667,-2.5514507772020725,0.09772798008092126,68.98506069094304,12955.9113611205,67547.4968553551,38600.0,-0.9214815575348423,216041.41761658032,5.426952222052095,5899749.0,-0.9234828052946065,1472937,1571423,-98486,104.66666666666667,153237.45833333334,0.3850083708195118,95078.0,73883.0,0.35283333333333333,106.325,104.16666666666667,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2018,서울,광진구,11215,580,84.68048965517242,83600.0,81428.20344827586,83600.0,8.36,82~86㎡,median,26.85887708649468,소득5분위,13546.653990428,74263.716571368,91414.0185944494,17150.3020230813,126.6017574169948,소득5분위,6.171265617256583,1.125717966453507,0.8883219685570335,40275.0,8965168400.0,222598.8429546865,4.339378238341962,7.506352840576036,3.0352630576346185,6018697.0,2.0161535685670806,2015년 기준년가격,1439707,1549937,-110230,-2.2560367483470123,-1.367295756775866,11.924537497715404,39.583333333333336,-62.181528662420384,161249.48333333334,0.4459881960217275,65.16508478483199,80273.0,76043.0,44744.0,38853.0,-15.571425566377084,2.9235412747181444,0.49574999999999997,,,,104.33333333333333,106.25,48.469404526666665,-2.736933581626319,0.06824712643678162,131.10862068965517,13546.653990428,74263.716571368,40275.0,4.339378238341962,222598.8429546865,3.0352630576346185,6018697.0,2.0161535685670806,1439707,1549937,-110230,39.583333333333336,161249.48333333334,0.4459881960217275,80273.0,76043.0,0.49574999999999997,104.33333333333333,106.25,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2019,서울,광진구,11215,719,84.76119610570237,96700.0,97826.16411682894,96700.0,9.67,82~86㎡,median,15.669856459330145,소득5분위,13785.8226582056,76921.0769571673,94608.1453937105,17687.0684365432,128.29896971012823,소득5분위,7.01445262988656,1.2571326848926776,0.7954609819769111,41014.0,9699291040.0,236487.3223777247,1.8348851644941044,8.188609597115871,6.2392415156737435,6187957.0,2.8122366020419287,2015년 기준년가격,1426493,1476081,-49588,-0.9178256409116625,-4.765096903938682,-55.01406150775651,213.33333333333334,438.9473684210526,171462.98333333334,0.5841504939828667,64.46142954767093,78782.0,78592.0,51321.0,45860.0,-1.8574115829731008,3.3520508133556115,0.43016666666666664,,,,99.125,101.41666666666667,52.094689102500006,-1.209050568098698,0.296708391284191,109.30737134909597,13785.8226582056,76921.0769571673,41014.0,1.8348851644941044,236487.3223777247,6.2392415156737435,6187957.0,2.8122366020419287,1426493,1476081,-49588,213.33333333333334,171462.98333333334,0.5841504939828667,78782.0,78592.0,0.43016666666666664,99.125,101.41666666666667,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2020,서울,광진구,11215,494,84.65722064777329,120000.0,115173.78542510122,120000.0,12.0,82~86㎡,median,24.095139607032067,소득5분위,13946.7843124463,79518.8733094601,98130.0812940564,18611.2079845963,133.44443828522827,소득5분위,8.604133921603015,1.5090757075116152,0.6626572775788342,42688.0,10361061460.0,242716.0199587706,4.08153313502706,6.822874138644264,2.6338399532036094,,,,1578127,1642977,-64850,10.62984536201721,11.306696583724074,30.77760748568201,72.0,-66.25000000000001,188852.1083333333,0.9608004148317176,64.02712117307318,68651.0,80879.0,40417.0,54355.0,-12.85953644233454,2.9099653908794876,0.3918333333333333,,,,87.39999999999999,116.25,60.04829466,-1.5191622938530736,0.145748987854251,163.72267206477733,13946.7843124463,79518.8733094601,42688.0,4.08153313502706,242716.0199587706,2.6338399532036094,,,1578127,1642977,-64850,72.0,188852.1083333333,0.9608004148317176,68651.0,80879.0,0.3918333333333333,87.39999999999999,116.25,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2021,서울,광진구,11215,260,84.73442307692308,143000.0,138461.53846153847,143000.0,14.3,82~86㎡,median,19.166666666666664,소득5분위,14268.8269839115,90300.814516767,109951.7311755528,19650.9166587858,137.7192160290594,소득5분위,10.021846936768977,1.5835959040374752,0.631474227389979,42988.0,10885363600.0,253218.65636921933,0.702773613193397,5.060313000015726,4.327129462749424,,,,1418187,1524430,-106243,-10.134799037086372,-7.215377938948631,63.82883577486507,63.583333333333336,-11.689814814814813,213003.1416666667,0.9319418928083504,63.436729680954954,61485.0,70243.0,34570.0,43729.0,-10.43830388486694,-13.1505087847278,0.43216666666666664,90.7119970475,10.125568283,159.464968216625,103.43333333333334,124.16666666666667,70.16310603416666,-2.4714571508327907,0.24455128205128207,270.1653846153846,14268.8269839115,90300.814516767,42988.0,0.702773613193397,253218.65636921933,4.327129462749424,,,1418187,1524430,-106243,63.583333333333336,213003.1416666667,0.9319418928083504,61485.0,70243.0,0.43216666666666664,103.43333333333334,124.16666666666667,90.7119970475,10.125568283,159.464968216625,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2022,서울,광진구,11215,67,84.70498358208955,146500.0,138826.8656716418,146500.0,14.65,82~86㎡,median,2.447552447552437,소득5분위,15025.6975797391,100528.0244442397,121088.2011854,20560.1767411603,136.83342574979002,소득5분위,9.749963302705028,1.457305072987481,0.6861981190733085,40617.0,10405116160.0,256176.3832877859,-5.515492695635993,-4.41186401894742,1.168052528583785,,,,1201527,1236867,-35340,-15.2772518715797,-18.863640836246987,-66.73663206046515,553.8333333333334,771.0353866317168,227516.38333333333,0.17127108040228267,64.48496540835136,63867.0,54660.0,44894.0,31836.0,3.8741156379604735,-22.1844169525789,0.2519166666666667,40.23610326358334,1.8295229814166667,105.25811626666666,95.49166666666667,86.33333333333333,74.68328998583333,-0.8700790309476327,8.266169154228857,815.820895522388,15025.6975797391,100528.0244442397,40617.0,-5.515492695635993,256176.3832877859,1.168052528583785,,,1201527,1236867,-35340,553.8333333333334,227516.38333333333,0.17127108040228267,63867.0,54660.0,0.2519166666666667,95.49166666666667,86.33333333333333,40.23610326358334,1.8295229814166667,105.25811626666666,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2023,서울,광진구,11215,262,84.77491374045802,128250.0,127491.98473282442,128250.0,12.825,82~86㎡,median,-12.457337883959042,소득5분위,15598.0072555042,96824.6678861857,117458.2830186514,20633.6151324657,132.28366158878754,소득5분위,8.222204150773385,1.324559152123855,0.7549681706525201,60876.0,16930167250.0,278109.06186346017,49.878129847108355,62.71002639147856,8.56155368195488,,,,1206963,1238213,-31250,0.45242429009086926,0.10882334155573048,-11.573288058856823,1106.3333333333333,99.75925368642791,229970.69166666665,0.32939259859179243,65.97604190461169,33730.0,53056.0,27426.0,38028.0,-47.18712324048413,-2.934504207830224,0.09166666666666667,31.353072227499997,8.5077256575,90.6199605275,97.19166666666666,93.33333333333333,68.61149256916667,-0.5133385899204941,4.2226463104325695,202.50381679389312,15598.0072555042,96824.6678861857,60876.0,49.878129847108355,278109.06186346017,8.56155368195488,,,1206963,1238213,-31250,1106.3333333333333,229970.69166666665,0.32939259859179243,33730.0,53056.0,0.09166666666666667,97.19166666666666,93.33333333333333,31.353072227499997,8.5077256575,90.6199605275,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2024,서울,광진구,11215,511,84.76770215264187,137500.0,137355.81409001956,137500.0,13.75,82~86㎡,median,7.21247563352827,소득5분위,16601.7403727805,103251.534864841,123780.2346436831,20528.6997788421,123.65390204812547,소득5분위,8.28226420318192,1.3316993319275219,0.75092025356248,,,,,,,,,,1221380,1266072,-44692,1.194485663603606,2.249935996472341,43.01440000000001,960.4166666666666,-13.189213618559803,249981.58333333334,0.7486124213056833,68.17754361080347,26418.0,39555.0,21821.0,32988.0,-21.67803142603024,-25.446697828709286,0.2545,42.59107177916667,17.392026454166665,133.71870944,99.77499999999999,105.75,73.486134025,,1.879484670580561,77.40704500978474,16601.7403727805,103251.534864841,,,,,,,1221380,1266072,-44692,960.4166666666666,249981.58333333334,0.7486124213056833,26418.0,39555.0,0.2545,99.77499999999999,105.75,42.59107177916667,17.392026454166665,133.71870944,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2017,서울,동대문구,11230,1366,84.78776310395315,46500.0,49451.55197657394,46500.0,4.65,82~86㎡,median,,소득5분위,12955.9113611205,67547.4968553551,83022.796550379,15475.2996950239,119.44585960555314,소득5분위,3.5890952557411153,0.6884044881718444,1.4526343409753786,42417.0,9562250380.0,225434.38668458402,-1.08437106478243,5.893837764376797,7.0547080418701835,6934645.0,-0.9102435189338287,2015년 기준년가격,1472937,1571423,-98486,-2.8150530284335895,-5.099226443797445,-29.781757773230566,104.66666666666667,-78.80526493418833,153237.45833333334,0.3850083708195118,67.33610151153572,95078.0,73883.0,55274.0,29201.0,-6.764336706676078,-20.394992026893078,0.35283333333333333,,,,106.325,104.16666666666667,38.50029009916667,-2.321852087606384,0.07662274280136652,54.087115666178626,12955.9113611205,67547.4968553551,42417.0,-1.08437106478243,225434.38668458402,7.0547080418701835,6934645.0,-0.9102435189338287,1472937,1571423,-98486,104.66666666666667,153237.45833333334,0.3850083708195118,95078.0,73883.0,0.35283333333333333,106.325,104.16666666666667,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
