"행정구역","2016년_계_총인구수","2016년_계_연령구간인구수","2016년_계_0~4세","2016년_남_총인구수","2016년_남_연령구간인구수","2016년_남_0~4세","2016년_여_총인구수","2016년_여_연령구간인구수","2016년_여_0~4세","2017년_계_총인구수","2017년_계_연령구간인구수","2017년_계_0~4세","2017년_남_총인구수","2017년_남_연령구간인구수","2017년_남_0~4세","2017년_여_총인구수","2017년_여_연령구간인구수","2017년_여_0~4세","2018년_계_총인구수","2018년_계_연령구간인구수","2018년_계_0~4세","2018년_남_총인구수","2018년_남_연령구간인구수","2018년_남_0~4세","2018년_여_총인구수","2018년_여_연령구간인구수","2018년_여_0~4세"
"경상북도 경산시 용성면(4729034000)","3,562","45","45","1,827","22","22","1,735","23","23","3,532","50","50","1,830","27","27","1,702","23","23","3,511","48","48","1,812","26","26","1,699","22","22"
"경상북도 경산시 남산면(4729035000)","3,897","87","87","2,025","39","39","1,872","48","48","3,842","70","70","1,983","32","32","1,859","38","38","3,832","52","52","1,991","23","23","1,841","29","29"
"경상북도 경산시 압량면(4729036000)","21,315","1,635","1,635","11,214","851","851","10,101","784","784","21,327","1,570","1,570","11,286","844","844","10,041","726","726","21,138","1,429","1,429","11,184","761","761","9,954","668","668"
"경상북도 경산시 남천면(4729037000)","3,418","71","71","1,727","36","36","1,691","35","35","3,326","51","51","1,689","29","29","1,637","22","22","3,195","44","44","1,636","27","27","1,559","17","17"
"경상북도 경산시 중방동(4729051000)","11,275","513","513","5,531","271","271","5,744","242","242","10,576","414","414","5,192","216","216","5,384","198","198","10,209","359","359","5,003","183","183","5,206","176","176"
"경상북도 경산시 중앙동(4729052000)","7,323","189","189","3,644","96","96","3,679","93","93","7,231","196","196","3,615","96","96","3,616","100","100","7,004","170","170","3,476","79","79","3,528","91","91"
"경상북도 경산시 남부동(4729053000)","17,403","975","975","8,573","490","490","8,830","485","485","17,291","828","828","8,464","422","422","8,827","406","406","19,755","1,057","1,057","9,694","525","525","10,061","532","532"
"경상북도 경산시 서부1동(4729054100)","40,197","1,906","1,906","19,448","914","914","20,749","992","992","39,334","1,703","1,703","18,964","834","834","20,370","869","869","38,381","1,506","1,506","18,505","757","757","19,876","749","749"
"경상북도 경산시 서부2동(4729054200)","22,424","1,232","1,232","10,877","597","597","11,547","635","635","26,447","1,535","1,535","12,819","746","746","13,628","789","789","28,407","1,668","1,668","13,725","812","812","14,682","856","856"
"경상북도 경산시 북부동(4729055000)","13,072","576","576","7,134","299","299","5,938","277","277","12,935","532","532","7,129","275","275","5,806","257","257","13,773","543","543","7,569","290","290","6,204","253","253"
"경상북도 경산시 동부동(4729056000)","37,855","2,122","2,122","18,893","1,072","1,072","18,962","1,050","1,050","37,386","1,873","1,873","18,658","968","968","18,728","905","905","36,564","1,553","1,553","18,273","806","806","18,291","747","747"
"경상북도 군위군 (4772000000)","24,171","470","470","12,156","258","258","12,015","212","212","24,215","418","418","12,247","238","238","11,968","180","180","23,919","379","379","12,188","208","208","11,731","171","171"
"경상북도 군위군 군위읍(4772025000)","8,387","251","251","4,264","142","142","4,123","109","109","8,433","229","229","4,305","126","126","4,128","103","103","8,447","225","225","4,370","126","126","4,077","99","99"
"경상북도 군위군 소보면(4772031000)","2,438","29","29","1,221","14","14","1,217","15","15","2,402","28","28","1,211","18","18","1,191","10","10","2,328","25","25","1,180","14","14","1,148","11","11"
"경상북도 군위군 효령면(4772032000)","3,987","84","84","2,032","46","46","1,955","38","38","3,966","61","61","2,038","33","33","1,928","28","28","3,874","53","53","2,003","28","28","1,871","25","25"
"경상북도 군위군 부계면(4772033000)","2,034","17","17","1,029","10","10","1,005","7","7","1,982","16","16","1,012","11","11","970","5","5","1,989","16","16","1,021","10","10","968","6","6"
"경상북도 군위군 우보면(4772034000)","2,106","22","22","1,015","11","11","1,091","11","11","2,220","21","21","1,083","14","14","1,137","7","7","2,150","16","16","1,054","7","7","1,096","9","9"
"경상북도 군위군 의흥면(4772035000)","2,623","46","46","1,271","23","23","1,352","23","23","2,610","42","42","1,272","23","23","1,338","19","19","2,502","26","26","1,214","13","13","1,288","13","13"
"경상북도 군위군 산성면(4772036000)","1,258","10","10","620","5","5","638","5","5","1,275","13","13","634","7","7","641","6","6","1,269","10","10","640","5","5","629","5","5"
"경상북도 군위군 고로면(4772037000)","1,338","11","11","704","7","7","634","4","4","1,327","8","8","692","6","6","635","2","2","1,360","8","8","706","5","5","654","3","3"
"경상북도 의성군 (4773000000)","54,014","1,134","1,134","26,334","608","608","27,680","526","526","53,474","1,085","1,085","26,102","578","578","27,372","507","507","52,944","1,043","1,043","25,838","550","550","27,106","493","493"
"경상북도 의성군 의성읍(4773025000)","14,025","489","489","6,944","272","272","7,081","217","217","13,897","475","475","6,893","258","258","7,004","217","217","13,863","441","441","6,831","238","238","7,032","203","203"
"경상북도 의성군 단촌면(4773031000)","2,084","20","20","1,013","12","12","1,071","8","8","2,087","16","16","1,009","8","8","1,078","8","8","2,050","14","14","992","9","9","1,058","5","5"
"경상북도 의성군 점곡면(4773032000)","1,760","31","31","858","22","22","902","9","9","1,714","29","29","835","22","22","879","7","7","1,672","25","25","818","18","18","854","7","7"
"경상북도 의성군 옥산면(4773033000)","1,934","23","23","946","16","16","988","7","7","1,918","26","26","945","17","17","973","9","9","1,893","20","20","923","16","16","970","4","4"
"경상북도 의성군 사곡면(4773034000)","1,586","10","10","759","5","5","827","5","5","1,588","10","10","750","5","5","838","5","5","1,612","16","16","762","6","6","850","10","10"
"경상북도 의성군 춘산면(4773035000)","1,561","26","26","785","12","12","776","14","14","1,542","22","22","775","9","9","767","13","13","1,521","18","18","767","7","7","754","11","11"
"경상북도 의성군 가음면(4773036000)","1,495","16","16","740","9","9","755","7","7","1,504","13","13","747","8","8","757","5","5","1,503","12","12","748","8","8","755","4","4"
"경상북도 의성군 금성면(4773037000)","4,607","69","69","2,243","35","35","2,364","34","34","4,491","67","67","2,194","35","35","2,297","32","32","4,479","62","62","2,215","35","35","2,264","27","27"
"경상북도 의성군 봉양면(4773038000)","3,964","91","91","1,930","46","46","2,034","45","45","3,974","85","85","1,925","47","47","2,049","38","38","3,969","80","80","1,927","41","41","2,042","39","39"
"경상북도 의성군 비안면(4773039000)","2,494","50","50","1,187","20","20","1,307","30","30","2,536","51","51","1,225","22","22","1,311","29","29","2,511","60","60","1,209","24","24","1,302","36","36"
"경상북도 의성군 구천면(4773040000)","1,933","40","40","956","20","20","977","20","20","1,891","33","33","948","16","16","943","17","17","1,830","30","30","919","14","14","911","16","16"
"경상북도 의성군 단밀면(4773041000)","1,936","18","18","946","9","9","990","9","9","1,892","22","22","917","10","10","975","12","12","1,847","23","23","895","11","11","952","12","12"
"경상북도 의성군 단북면(4773042000)","1,959","30","30","948","17","17","1,011","13","13","1,905","20","20","916","10","10","989","10","10","1,867","19","19","895","9","9","972","10","10"
"경상북도 의성군 안계면(4773043000)","4,650","120","120","2,197","57","57","2,453","63","63","4,606","111","111","2,188","51","51","2,418","60","60","4,552","116","116","2,143","54","54","2,409","62","62"
"경상북도 의성군 다인면(4773044000)","4,127","63","63","2,019","39","39","2,108","24","24","4,062","65","65","1,991","42","42","2,071","23","23","3,973","64","64","1,960","40","40","2,013","24","24"
"경상북도 의성군 신평면(4773045000)","814","5","5","381","1","1","433","4","4","821","7","7","386","2","2","435","5","5","799","10","10","383","4","4","416","6","6"
"경상북도 의성군 안평면(4773046000)","2,225","29","29","1,080","15","15","1,145","14","14","2,187","28","28","1,058","15","15","1,129","13","13","2,165","27","27","1,065","14","14","1,100","13","13"
"경상북도 의성군 안사면(4773047000)","860","4","4","402","1","1","458","3","3","859","5","5","400","1","1","459","4","4","838","6","6","386","2","2","452","4","4"
"경상북도 청송군 (4775000000)","26,301","634","634","13,008","305","305","13,293","329","329","26,006","604","604","12,891","294","294","13,115","310","310","25,678","531","531","12,762","267","267","12,916","264","264"
"경상북도 청송군 청송읍(4775025000)","5,522","182","182","2,706","93","93","2,816","89","89","5,471","193","193","2,695","101","101","2,776","92","92","5,385","161","161","2,660","83","83","2,725","78","78"
"경상북도 청송군 부동면(4775031000)","1,981","36","36","988","18","18","993","18","18","1,971","35","35","979","15","15","992","20","20","1,965","27","27","978","10","10","987","17","17"
"경상북도 청송군 부남면(4775032000)","2,583","46","46","1,269","19","19","1,314","27","27","2,532","37","37","1,251","18","18","1,281","19","19","2,535","33","33","1,244","17","17","1,291","16","16"
"경상북도 청송군 현동면(4775033000)","2,209","57","57","1,085","26","26","1,124","31","31","2,165","43","43","1,081","18","18","1,084","25","25","2,107","31","31","1,055","14","14","1,052","17","17"
"경상북도 청송군 현서면(4775034000)","2,635","32","32","1,310","13","13","1,325","19","19","2,638","36","36","1,297","19","19","1,341","17","17","2,594","32","32","1,284","18","18","1,310","14","14"
"경상북도 청송군 안덕면(4775035000)","2,767","47","47","1,322","26","26","1,445","21","21","2,721","39","39","1,299","19","19","1,422","20","20","2,687","40","40","1,275","18","18","1,412","22","22"
"경상북도 청송군 파천면(4775036000)","1,865","37","37","935","14","14","930","23","23","1,863","34","34","930","13","13","933","21","21","1,853","29","29","921","13","13","932","16","16"
"경상북도 청송군 진보면(4775037000)","6,739","197","197","3,393","96","96","3,346","101","101","6,645","187","187","3,359","91","91","3,286","96","96","6,552","178","178","3,345","94","94","3,207","84","84"
"경상북도 영양군 (4776000000)","17,713","478","478","8,724","257","257","8,989","221","221","17,479","451","451","8,618","234","234","8,861","217","217","17,356","413","413","8,567","210","210","8,789","203","203"
"경상북도 영양군 영양읍(4776025000)","7,676","274","274","3,778","148","148","3,898","126","126","7,569","257","257","3,704","130","130","3,865","127","127","7,540","232","232","3,675","116","116","3,865","116","116"
"경상북도 영양군 입암면(4776031000)","2,301","55","55","1,119","34","34","1,182","21","21","2,280","56","56","1,104","31","31","1,176","25","25","2,257","58","58","1,105","32","32","1,152","26","26"
"경상북도 영양군 청기면(4776032000)","1,840","41","41","919","24","24","921","17","17","1,789","38","38","893","23","23","896","15","15","1,785","42","42","898","27","27","887","15","15"
"경상북도 영양군 일월면(4776033000)","1,865","24","24","908","7","7","957","17","17","1,852","22","22","917","10","10","935","12","12","1,846","21","21","914","10","10","932","11","11"
"경상북도 영양군 수비면(4776034000)","1,821","41","41","892","26","26","929","15","15","1,788","39","39","888","24","24","900","15","15","1,743","23","23","868","12","12","875","11","11"
"경상북도 영양군 석보면(4776035000)","2,210","43","43","1,108","18","18","1,102","25","25","2,201","39","39","1,112","16","16","1,089","23","23","2,185","37","37","1,107","13","13","1,078","24","24"
"경상북도 영덕군 (4777000000)","39,052","977","977","18,607","500","500","20,445","477","477","38,529","969","969","18,360","483","483","20,169","486","486","38,108","924","924","18,103","451","451","20,005","473","473"
"경상북도 영덕군 영덕읍(4777025000)","11,567","441","441","5,526","210","210","6,041","231","231","11,536","456","456","5,503","216","216","6,033","240","240","11,539","445","445","5,504","217","217","6,035","228","228"
"경상북도 영덕군 강구면(4777031000)","6,693","142","142","3,224","80","80","3,469","62","62","6,613","128","128","3,174","72","72","3,439","56","56","6,552","128","128","3,114","61","61","3,438","67","67"
"경상북도 영덕군 남정면(4777032000)","2,560","39","39","1,231","18","18","1,329","21","21","2,508","39","39","1,199","17","17","1,309","22","22","2,467","33","33","1,180","16","16","1,287","17","17"
"경상북도 영덕군 달산면(4777033000)","1,264","14","14","564","7","7","700","7","7","1,227","11","11","550","4","4","677","7","7","1,215","9","9","541","4","4","674","5","5"
"경상북도 영덕군 지품면(4777034000)","1,615","33","33","810","22","22","805","11","11","1,572","30","30","785","20","20","787","10","10","1,532","25","25","760","16","16","772","9","9"
"경상북도 영덕군 지품면원전출장소(4777034500)","630","6","6","301","5","5","329","1","1","618","9","9","298","6","6","320","3","3","577","6","6","274","4","4","303","2","2"
"경상북도 영덕군 축산면(4777035000)","1,029","20","20","482","12","12","547","8","8","1,012","15","15","476","9","9","536","6","6","966","10","10","456","8","8","510","2","2"
"경상북도 영덕군 축산면축산출장소(4777035500)","1,994","23","23","955","13","13","1,039","10","10","1,943","29","29","936","17","17","1,007","12","12","1,901","27","27","911","15","15","990","12","12"
"경상북도 영덕군 영해면(4777036000)","6,821","190","190","3,176","94","94","3,645","96","96","6,721","187","187","3,153","89","89","3,568","98","98","6,683","179","179","3,131","83","83","3,552","96","96"
"경상북도 영덕군 병곡면(4777037000)","3,030","50","50","1,433","29","29","1,597","21","21","2,969","49","49","1,402","26","26","1,567","23","23","2,908","48","48","1,370","22","22","1,538","26","26"
"경상북도 영덕군 창수면(4777038000)","1,849","19","19","905","10","10","944","9","9","1,810","16","16","884","7","7","926","9","9","1,768","14","14","862","5","5","906","9","9"
"경상북도 청도군 (4782000000)","43,564","832","832","21,278","429","429","22,286","403","403","43,346","787","787","21,221","401","401","22,125","386","386","43,057","746","746","21,117","389","389","21,940","357","357"
"경상북도 청도군 화양읍(4782025000)","6,668","175","175","3,234","88","88","3,434","87","87","6,740","168","168","3,272","82","82","3,468","86","86","6,971","174","174","3,384","96","96","3,587","78","78"
"경상북도 청도군 화양읍남성현출장소(4782025100)","1,231","33","33","612","15","15","619","18","18","1,183","23","23","587","11","11","596","12","12","1,156","23","23","574","10","10","582","13","13"
"경상북도 청도군 청도읍(4782025300)","11,020","278","278","5,413","147","147","5,607","131","131","10,897","264","264","5,371","136","136","5,526","128","128","10,693","240","240","5,265","118","118","5,428","122","122"
"경상북도 청도군 청도읍유호출장소(4782025400)","1,728","29","29","836","9","9","892","20","20","1,707","27","27","820","8","8","887","19","19","1,675","21","21","809","7","7","866","14","14"
"경상북도 청도군 각남면(4782031000)","2,195","39","39","1,033","18","18","1,162","21","21","2,199","35","35","1,023","16","16","1,176","19","19","2,185","32","32","1,023","17","17","1,162","15","15"
"경상북도 청도군 풍각면(4782032000)","4,123","62","62","2,008","34","34","2,115","28","28","4,099","68","68","1,999","36","36","2,100","32","32","4,029","62","62","2,000","34","34","2,029","28","28"
"경상북도 청도군 각북면(4782033000)","2,291","43","43","1,116","22","22","1,175","21","21","2,258","38","38","1,104","19","19","1,154","19","19","2,242","32","32","1,098","18","18","1,144","14","14"
"경상북도 청도군 이서면(4782034000)","4,655","68","68","2,276","35","35","2,379","33","33","4,650","69","69","2,285","35","35","2,365","34","34","4,627","65","65","2,257","33","33","2,370","32","32"
"경상북도 청도군 운문면(4782035000)","2,250","26","26","1,080","19","19","1,170","7","7","2,226","26","26","1,076","19","19","1,150","7","7","2,161","21","21","1,049","14","14","1,112","7","7"
"경상북도 청도군 금천면(4782036000)","3,464","34","34","1,711","20","20","1,753","14","14","3,434","33","33","1,713","17","17","1,721","16","16","3,419","43","43","1,708","24","24","1,711","19","19"
"경상북도 청도군 매전면(4782037000)","3,939","45","45","1,959","22","22","1,980","23","23","3,953","36","36","1,971","22","22","1,982","14","14","3,899","33","33","1,950","18","18","1,949","15","15"
"경상북도 고령군 (4783000000)","34,257","1,127","1,127","17,485","584","584","16,772","543","543","33,768","1,025","1,025","17,200","525","525","16,568","500","500","32,969","901","901","16,818","462","462","16,151","439","439"
"경상북도 고령군 대가야읍(4783025300)","10,781","407","407","5,451","220","220","5,330","187","187","10,646","371","371","5,366","192","192","5,280","179","179","10,458","327","327","5,282","177","177","5,176","150","150"
"경상북도 고령군 덕곡면(4783031000)","1,543","29","29","761","11","11","782","18","18","1,498","23","23","746","11","11","752","12","12","1,486","20","20","743","11","11","743","9","9"
"경상북도 고령군 운수면(4783032000)","2,028","51","51","992","25","25","1,036","26","26","2,015","52","52","979","24","24","1,036","28","28","1,992","45","45","982","20","20","1,010","25","25"
"경상북도 고령군 성산면(4783033000)","2,833","70","70","1,507","34","34","1,326","36","36","2,786","63","63","1,493","31","31","1,293","32","32","2,729","53","53","1,480","24","24","1,249","29","29"
"경상북도 고령군 다산면(4783034000)","9,468","391","391","4,904","209","209","4,564","182","182","9,263","344","344","4,797","186","186","4,466","158","158","8,970","306","306","4,619","157","157","4,351","149","149"
"경상북도 고령군 개진면(4783035000)","2,169","52","52","1,153","26","26","1,016","26","26","2,160","49","49","1,140","23","23","1,020","26","26","2,084","38","38","1,100","20","20","984","18","18"
"경상북도 고령군 우곡면(4783036000)","1,776","40","40","899","19","19","877","21","21","1,762","32","32","885","17","17","877","15","15","1,702","24","24","862","12","12","840","12","12"
"경상북도 고령군 쌍림면(4783037000)","3,659","87","87","1,818","40","40","1,841","47","47","3,638","91","91","1,794","41","41","1,844","50","50","3,548","88","88","1,750","41","41","1,798","47","47"
"경상북도 성주군 (4784000000)","45,205","1,327","1,327","23,166","677","677","22,039","650","650","45,138","1,228","1,228","23,191","631","631","21,947","597","597","44,672","1,181","1,181","23,011","604","604","21,661","577","577"
"경상북도 성주군 성주읍(4784025000)","14,153","567","567","7,169","281","281","6,984","286","286","14,120","541","541","7,165","272","272","6,955","269","269","14,120","519","519","7,156","260","260","6,964","259","259"
"경상북도 성주군 선남면(4784031000)","6,471","177","177","3,451","100","100","3,020","77","77","6,484","166","166","3,499","94","94","2,985","72","72","6,486","154","154","3,533","89","89","2,953","65","65"
"경상북도 성주군 용암면(4784032000)","3,919","105","105","2,083","53","53","1,836","52","52","3,881","83","83","2,061","41","41","1,820","42","42","3,778","79","79","2,044","37","37","1,734","42","42"
"경상북도 성주군 수륜면(4784033000)","3,150","51","51","1,536","26","26","1,614","25","25","3,195","45","45","1,560","22","22","1,635","23","23","3,092","42","42","1,516","23","23","1,576","19","19"
"경상북도 성주군 가천면(4784034000)","2,046","40","40","1,019","21","21","1,027","19","19","2,047","37","37","1,021","19","19","1,026","18","18","2,011","31","31","984","14","14","1,027","17","17"
"경상북도 성주군 금수면(4784035000)","1,141","20","20","574","10","10","567","10","10","1,188","20","20","607","11","11","581","9","9","1,159","18","18","613","11","11","546","7","7"
