"행정구역","2013년_계_총인구수","2013년_계_연령구간인구수","2013년_계_0~4세","2013년_남_총인구수","2013년_남_연령구간인구수","2013년_남_0~4세","2013년_여_총인구수","2013년_여_연령구간인구수","2013년_여_0~4세","2014년_계_총인구수","2014년_계_연령구간인구수","2014년_계_0~4세","2014년_남_총인구수","2014년_남_연령구간인구수","2014년_남_0~4세","2014년_여_총인구수","2014년_여_연령구간인구수","2014년_여_0~4세","2015년_계_총인구수","2015년_계_연령구간인구수","2015년_계_0~4세","2015년_남_총인구수","2015년_남_연령구간인구수","2015년_남_0~4세","2015년_여_총인구수","2015년_여_연령구간인구수","2015년_여_0~4세"
"서울특별시 성북구 종암동(1129070500)","42,823","1,867","1,867","21,363","968","968","21,460","899","899","42,338","1,832","1,832","21,117","951","951","21,221","881","881","41,988","1,767","1,767","20,898","893","893","21,090","874","874"
"서울특별시 성북구 월곡제1동(1129071500)","28,915","1,539","1,539","14,294","789","789","14,621","750","750","28,551","1,449","1,449","14,019","715","715","14,532","734","734","28,492","1,411","1,411","13,920","701","701","14,572","710","710"
"서울특별시 성북구 월곡제2동(1129072500)","21,278","913","913","10,500","471","471","10,778","442","442","21,009","868","868","10,386","459","459","10,623","409","409","20,961","852","852","10,339","462","462","10,622","390","390"
"서울특별시 성북구 장위제1동(1129076000)","25,160","865","865","12,518","429","429","12,642","436","436","24,138","716","716","12,055","351","351","12,083","365","365","23,256","643","643","11,620","308","308","11,636","335","335"
"서울특별시 성북구 장위제2동(1129077000)","21,951","682","682","11,058","348","348","10,893","334","334","21,200","597","597","10,673","303","303","10,527","294","294","20,677","561","561","10,354","278","278","10,323","283","283"
"서울특별시 성북구 장위제3동(1129078000)","18,558","622","622","9,539","302","302","9,019","320","320","17,279","551","551","8,852","248","248","8,427","303","303","13,909","479","479","7,077","214","214","6,832","265","265"
"서울특별시 성북구 석관동(1129081000)","36,709","1,411","1,411","18,465","725","725","18,244","686","686","35,998","1,297","1,297","18,077","675","675","17,921","622","622","35,022","1,273","1,273","17,630","676","676","17,392","597","597"
"서울특별시 강북구 (1130500000)","338,707","12,673","12,673","167,342","6,523","6,523","171,365","6,150","6,150","335,025","12,080","12,080","165,223","6,185","6,185","169,802","5,895","5,895","330,873","11,300","11,300","162,967","5,806","5,806","167,906","5,494","5,494"
"서울특별시 강북구 삼양동(1130553400)","31,007","1,314","1,314","15,494","684","684","15,513","630","630","30,087","1,213","1,213","15,073","657","657","15,014","556","556","29,858","1,128","1,128","14,947","614","614","14,911","514","514"
"서울특별시 강북구 미아동(1130553500)","23,437","702","702","11,549","329","329","11,888","373","373","23,462","665","665","11,560","329","329","11,902","336","336","23,192","652","652","11,333","335","335","11,859","317","317"
"서울특별시 강북구 송중동(1130554500)","32,606","1,040","1,040","15,913","533","533","16,693","507","507","31,927","1,012","1,012","15,574","520","520","16,353","492","492","30,561","875","875","14,911","453","453","15,650","422","422"
"서울특별시 강북구 송천동(1130555500)","31,186","1,022","1,022","15,614","523","523","15,572","499","499","30,538","957","957","15,238","476","476","15,300","481","481","30,018","854","854","14,996","425","425","15,022","429","429"
"서울특별시 강북구 삼각산동(1130557500)","34,954","2,211","2,211","17,043","1,112","1,112","17,911","1,099","1,099","34,914","2,105","2,105","16,983","1,074","1,074","17,931","1,031","1,031","34,661","2,002","2,002","16,869","1,031","1,031","17,792","971","971"
"서울특별시 강북구 번제1동(1130559000)","20,672","678","678","10,252","346","346","10,420","332","332","20,310","629","629","10,049","306","306","10,261","323","323","20,195","570","570","10,021","286","286","10,174","284","284"
"서울특별시 강북구 번제2동(1130560000)","19,355","681","681","9,578","367","367","9,777","314","314","18,796","617","617","9,245","320","320","9,551","297","297","18,596","555","555","9,122","285","285","9,474","270","270"
"서울특별시 강북구 번제3동(1130560600)","20,950","799","799","10,144","437","437","10,806","362","362","20,578","736","736","9,922","384","384","10,656","352","352","20,175","706","706","9,696","361","361","10,479","345","345"
"서울특별시 강북구 수유제1동(1130561000)","22,958","772","772","11,595","410","410","11,363","362","362","22,741","742","742","11,440","390","390","11,301","352","352","22,596","720","720","11,320","377","377","11,276","343","343"
"서울특별시 강북구 수유제2동(1130562000)","22,839","852","852","11,285","424","424","11,554","428","428","22,819","830","830","11,271","422","422","11,548","408","408","22,497","742","742","11,090","378","378","11,407","364","364"
"서울특별시 강북구 수유제3동(1130563000)","23,982","767","767","11,901","378","378","12,081","389","389","23,672","745","745","11,808","368","368","11,864","377","377","23,642","695","695","11,816","339","339","11,826","356","356"
"서울특별시 강북구 우이동(1130564500)","21,325","718","718","10,523","377","377","10,802","341","341","21,573","727","727","10,615","366","366","10,958","361","361","21,779","740","740","10,705","380","380","11,074","360","360"
"서울특별시 강북구 인수동(1130566000)","33,436","1,117","1,117","16,451","603","603","16,985","514","514","33,608","1,102","1,102","16,445","573","573","17,163","529","529","33,103","1,061","1,061","16,141","542","542","16,962","519","519"
"서울특별시 도봉구 (1132000000)","358,582","13,390","13,390","177,153","6,987","6,987","181,429","6,403","6,403","353,709","13,069","13,069","174,554","6,863","6,863","179,155","6,206","6,206","351,242","12,693","12,693","173,029","6,622","6,622","178,213","6,071","6,071"
"서울특별시 도봉구 창제1동(1132051100)","28,426","1,161","1,161","13,861","606","606","14,565","555","555","27,994","1,161","1,161","13,624","610","610","14,370","551","551","27,692","1,137","1,137","13,429","589","589","14,263","548","548"
"서울특별시 도봉구 창제2동(1132051200)","31,175","1,380","1,380","15,385","727","727","15,790","653","653","30,988","1,393","1,393","15,280","741","741","15,708","652","652","30,919","1,295","1,295","15,258","680","680","15,661","615","615"
"서울특별시 도봉구 창제3동(1132051300)","15,872","611","611","7,983","307","307","7,889","304","304","15,776","584","584","7,929","295","295","7,847","289","289","15,718","566","566","7,898","269","269","7,820","297","297"
"서울특별시 도봉구 창제4동(1132051400)","30,600","1,263","1,263","14,849","661","661","15,751","602","602","30,102","1,199","1,199","14,598","635","635","15,504","564","564","29,774","1,190","1,190","14,394","589","589","15,380","601","601"
"서울특별시 도봉구 창제5동(1132051500)","27,614","1,123","1,123","13,526","581","581","14,088","542","542","27,244","1,124","1,124","13,293","588","588","13,951","536","536","26,997","1,127","1,127","13,158","599","599","13,839","528","528"
"서울특별시 도봉구 도봉제1동(1132052100)","23,935","675","675","12,210","326","326","11,725","349","349","23,567","647","647","12,005","332","332","11,562","315","315","23,361","631","631","11,866","318","318","11,495","313","313"
"서울특별시 도봉구 도봉제2동(1132052200)","30,693","1,371","1,371","15,218","695","695","15,475","676","676","30,021","1,263","1,263","14,878","622","622","15,143","641","641","29,680","1,169","1,169","14,670","584","584","15,010","585","585"
"서울특별시 도봉구 쌍문제1동(1132066000)","22,502","744","744","11,037","399","399","11,465","345","345","22,409","770","770","10,972","415","415","11,437","355","355","22,385","734","734","10,992","403","403","11,393","331","331"
"서울특별시 도봉구 쌍문제2동(1132067000)","21,217","739","739","10,400","390","390","10,817","349","349","21,079","758","758","10,336","419","419","10,743","339","339","21,147","736","736","10,316","415","415","10,831","321","321"
"서울특별시 도봉구 쌍문제3동(1132068000)","18,221","655","655","8,915","354","354","9,306","301","301","18,029","625","625","8,834","347","347","9,195","278","278","17,873","640","640","8,741","334","334","9,132","306","306"
"서울특별시 도봉구 쌍문제4동(1132068100)","21,342","724","724","10,326","400","400","11,016","324","324","21,224","732","732","10,251","390","390","10,973","342","342","21,045","689","689","10,092","357","357","10,953","332","332"
"서울특별시 도봉구 방학제1동(1132069000)","31,879","1,022","1,022","16,017","533","533","15,862","489","489","31,359","991","991","15,726","514","514","15,633","477","477","31,373","991","991","15,719","539","539","15,654","452","452"
"서울특별시 도봉구 방학제2동(1132070000)","23,435","725","725","11,888","386","386","11,547","339","339","22,755","676","676","11,539","356","356","11,216","320","320","22,439","662","662","11,398","346","346","11,041","316","316"
"서울특별시 도봉구 방학제3동(1132071000)","31,671","1,197","1,197","15,538","622","622","16,133","575","575","31,162","1,146","1,146","15,289","599","599","15,873","547","547","30,839","1,126","1,126","15,098","600","600","15,741","526","526"
"서울특별시 노원구 (1135000000)","590,479","23,168","23,168","288,435","11,802","11,802","302,044","11,366","11,366","582,552","22,511","22,511","284,225","11,465","11,465","298,327","11,046","11,046","574,583","21,728","21,728","279,987","11,090","11,090","294,596","10,638","10,638"
"서울특별시 노원구 월계1동(1135056000)","22,603","926","926","11,601","471","471","11,002","455","455","22,366","878","878","11,497","446","446","10,869","432","432","22,399","815","815","11,556","413","413","10,843","402","402"
"서울특별시 노원구 월계2동(1135057000)","29,988","1,202","1,202","14,616","596","596","15,372","606","606","29,394","1,150","1,150","14,383","597","597","15,011","553","553","28,540","1,096","1,096","13,912","557","557","14,628","539","539"
"서울특별시 노원구 월계3동(1135058000)","35,397","2,076","2,076","17,232","1,086","1,086","18,165","990","990","34,815","2,023","2,023","16,888","1,067","1,067","17,927","956","956","34,351","1,867","1,867","16,630","964","964","17,721","903","903"
"서울특별시 노원구 공릉1동(1135059500)","40,118","1,577","1,577","19,735","777","777","20,383","800","800","39,930","1,554","1,554","19,651","800","800","20,279","754","754","39,304","1,515","1,515","19,261","770","770","20,043","745","745"
"서울특별시 노원구 공릉2동(1135060000)","46,121","2,148","2,148","22,998","1,094","1,094","23,123","1,054","1,054","45,474","2,019","2,019","22,634","1,045","1,045","22,840","974","974","44,792","1,968","1,968","22,240","1,052","1,052","22,552","916","916"
"서울특별시 노원구 하계1동(1135061100)","30,402","670","670","14,712","346","346","15,690","324","324","29,863","626","626","14,446","320","320","15,417","306","306","29,488","628","628","14,217","319","319","15,271","309","309"
"서울특별시 노원구 하계2동(1135061200)","25,481","776","776","12,386","385","385","13,095","391","391","25,267","742","742","12,258","360","360","13,009","382","382","25,030","723","723","12,131","360","360","12,899","363","363"
"서울특별시 노원구 중계본동(1135061900)","29,514","583","583","14,579","304","304","14,935","279","279","29,046","562","562","14,303","300","300","14,743","262","262","28,466","534","534","14,032","283","283","14,434","251","251"
"서울특별시 노원구 중계1동(1135062100)","30,484","542","542","14,975","280","280","15,509","262","262","30,034","524","524","14,716","277","277","15,318","247","247","29,687","522","522","14,576","278","278","15,111","244","244"
"서울특별시 노원구 중계4동(1135062400)","22,251","710","710","10,877","349","349","11,374","361","361","22,760","692","692","11,194","352","352","11,566","340","340","22,618","701","701","11,091","343","343","11,527","358","358"
"서울특별시 노원구 중계2.3동(1135062500)","41,833","1,666","1,666","19,722","873","873","22,111","793","793","40,950","1,645","1,645","19,253","846","846","21,697","799","799","40,200","1,554","1,554","18,853","768","768","21,347","786","786"
"서울특별시 노원구 상계1동(1135063000)","43,792","1,634","1,634","21,543","845","845","22,249","789","789","43,163","1,603","1,603","21,176","817","817","21,987","786","786","42,756","1,594","1,594","20,952","831","831","21,804","763","763"
"서울특별시 노원구 상계2동(1135064000)","22,437","702","702","11,131","346","346","11,306","356","356","22,344","665","665","11,034","334","334","11,310","331","331","22,118","659","659","10,964","355","355","11,154","304","304"
