"행정구역","2019년_계_총인구수","2019년_계_연령구간인구수","2019년_계_0~4세","2019년_남_총인구수","2019년_남_연령구간인구수","2019년_남_0~4세","2019년_여_총인구수","2019년_여_연령구간인구수","2019년_여_0~4세","2020년_계_총인구수","2020년_계_연령구간인구수","2020년_계_0~4세","2020년_남_총인구수","2020년_남_연령구간인구수","2020년_남_0~4세","2020년_여_총인구수","2020년_여_연령구간인구수","2020년_여_0~4세","2021년_계_총인구수","2021년_계_연령구간인구수","2021년_계_0~4세","2021년_남_총인구수","2021년_남_연령구간인구수","2021년_남_0~4세","2021년_여_총인구수","2021년_여_연령구간인구수","2021년_여_0~4세"
"전라북도 전주시 완산구 삼천1동(4511170100)","12,736","350","350","6,196","181","181","6,540","169","169","11,783","271","271","5,716","144","144","6,067","127","127","11,502","258","258","5,599","149","149","5,903","109","109"
"전라북도 전주시 완산구 삼천2동(4511170200)","14,367","315","315","6,931","156","156","7,436","159","159","13,529","256","256","6,508","122","122","7,021","134","134","13,436","241","241","6,465","121","121","6,971","120","120"
"전라북도 전주시 완산구 삼천3동(4511170300)","23,248","701","701","11,309","342","342","11,939","359","359","22,337","583","583","10,838","292","292","11,499","291","291","21,952","503","503","10,619","246","246","11,333","257","257"
"전라북도 전주시 완산구 효자1동(4511171100)","11,720","316","316","5,636","185","185","6,084","131","131","11,089","253","253","5,335","159","159","5,754","94","94","10,731","213","213","5,141","130","130","5,590","83","83"
"전라북도 전주시 완산구 효자2동(4511171200)","10,779","229","229","5,128","111","111","5,651","118","118","10,295","203","203","4,904","92","92","5,391","111","111","10,040","192","192","4,786","82","82","5,254","110","110"
"전라북도 전주시 완산구 효자3동(4511171300)","15,481","490","490","7,360","255","255","8,121","235","235","14,850","395","395","6,999","219","219","7,851","176","176","14,686","370","370","6,909","202","202","7,777","168","168"
"전라북도 전주시 완산구 효자4동(4511171400)","32,082","1,322","1,322","15,553","691","691","16,529","631","631","39,796","1,815","1,815","19,348","946","946","20,448","869","869","39,426","1,563","1,563","19,174","811","811","20,252","752","752"
"전라북도 전주시 완산구 효자5동(4511173000)","37,511","1,565","1,565","18,629","789","789","18,882","776","776","36,526","1,297","1,297","18,271","675","675","18,255","622","622","36,787","1,180","1,180","18,435","627","627","18,352","553","553"
"전라북도 전주시 덕진구 (4511300000)","315,555","13,108","13,108","157,056","6,679","6,679","158,499","6,429","6,429","317,714","11,805","11,805","158,129","6,035","6,035","159,585","5,770","5,770","321,465","11,091","11,091","159,933","5,668","5,668","161,532","5,423","5,423"
"전라북도 전주시 덕진구 진북동(4511352500)","14,852","305","305","7,304","147","147","7,548","158","158","14,373","247","247","7,050","127","127","7,323","120","120","14,084","225","225","6,875","126","126","7,209","99","99"
"전라북도 전주시 덕진구 인후1동(4511354000)","18,950","575","575","9,158","278","278","9,792","297","297","18,551","518","518","8,958","254","254","9,593","264","264","18,232","445","445","8,748","208","208","9,484","237","237"
"전라북도 전주시 덕진구 인후2동(4511355000)","11,797","321","321","5,917","159","159","5,880","162","162","11,459","251","251","5,737","130","130","5,722","121","121","11,097","234","234","5,536","121","121","5,561","113","113"
"전라북도 전주시 덕진구 인후3동(4511356000)","32,160","1,113","1,113","15,764","547","547","16,396","566","566","32,411","1,002","1,002","15,866","486","486","16,545","516","516","31,930","864","864","15,676","435","435","16,254","429","429"
"전라북도 전주시 덕진구 덕진동(4511357000)","20,355","1,034","1,034","10,289","534","534","10,066","500","500","20,230","854","854","10,245","434","434","9,985","420","420","20,831","822","822","10,564","433","433","10,267","389","389"
"전라북도 전주시 덕진구 금암1동(4511358000)","7,532","126","126","4,020","65","65","3,512","61","61","7,654","111","111","4,069","52","52","3,585","59","59","7,809","103","103","4,222","50","50","3,587","53","53"
"전라북도 전주시 덕진구 금암2동(4511359000)","10,341","232","232","5,118","121","121","5,223","111","111","9,982","185","185","4,901","97","97","5,081","88","88","9,782","155","155","4,825","75","75","4,957","80","80"
"전라북도 전주시 덕진구 팔복동(4511360000)","8,029","132","132","4,363","67","67","3,666","65","65","7,691","105","105","4,191","53","53","3,500","52","52","7,519","98","98","4,109","48","48","3,410","50","50"
"전라북도 전주시 덕진구 우아1동(4511361100)","9,965","305","305","4,999","145","145","4,966","160","160","9,743","283","283","4,911","149","149","4,832","134","134","12,462","444","444","6,219","215","215","6,243","229","229"
"전라북도 전주시 덕진구 우아2동(4511361200)","14,956","468","468","7,703","225","225","7,253","243","243","14,573","361","361","7,547","182","182","7,026","179","179","14,481","323","323","7,564","161","161","6,917","162","162"
"전라북도 전주시 덕진구 호성동(4511362000)","21,042","635","635","10,154","320","320","10,888","315","315","20,644","519","519","9,923","253","253","10,721","266","266","19,907","443","443","9,544","217","217","10,363","226","226"
"전라북도 전주시 덕진구 송천1동(4511364100)","59,125","3,546","3,546","29,296","1,840","1,840","29,829","1,706","1,706","60,980","3,208","3,208","30,238","1,684","1,684","30,742","1,524","1,524","63,781","3,136","3,136","31,610","1,616","1,616","32,171","1,520","1,520"
"전라북도 전주시 덕진구 송천2동(4511364200)","26,586","919","919","12,973","472","472","13,613","447","447","26,746","852","852","13,088","438","438","13,658","414","414","26,102","736","736","12,733","372","372","13,369","364","364"
"전라북도 전주시 덕진구 조촌동(4511365000)","11,968","413","413","6,135","209","209","5,833","204","204","12,524","395","395","6,445","215","215","6,079","180","180","12,573","407","407","6,469","223","223","6,104","184","184"
"전라북도 전주시 덕진구 여의동(4511366500)","29,997","1,902","1,902","15,136","1,003","1,003","14,861","899","899","30,597","1,846","1,846","15,437","940","940","15,160","906","906","30,638","1,691","1,691","15,414","873","873","15,224","818","818"
"전라북도 전주시 덕진구 혁신동(4511367000)","17,900","1,082","1,082","8,727","547","547","9,173","535","535","19,556","1,068","1,068","9,523","541","541","10,033","527","527","20,237","965","965","9,825","495","495","10,412","470","470"
"전라북도 전주시효자출장소 (4511800000)","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"전라북도 군산시 (4513000000)","270,131","9,266","9,266","136,421","4,667","4,667","133,710","4,599","4,599","267,859","8,147","8,147","135,332","4,083","4,083","132,527","4,064","4,064","265,304","7,261","7,261","134,290","3,670","3,670","131,014","3,591","3,591"
"전라북도 군산시 옥구읍(4513025000)","3,287","39","39","1,687","22","22","1,600","17","17","3,184","27","27","1,645","15","15","1,539","12","12","3,103","21","21","1,599","13","13","1,504","8","8"
"전라북도 군산시 옥산면(4513031000)","4,814","287","287","2,445","140","140","2,369","147","147","4,720","276","276","2,399","141","141","2,321","135","135","4,695","244","244","2,390","120","120","2,305","124","124"
"전라북도 군산시 회현면(4513032000)","3,549","55","55","1,821","25","25","1,728","30","30","3,454","49","49","1,761","19","19","1,693","30","30","3,356","45","45","1,722","19","19","1,634","26","26"
"전라북도 군산시 임피면(4513033000)","2,758","30","30","1,389","16","16","1,369","14","14","2,677","21","21","1,358","11","11","1,319","10","10","2,623","17","17","1,344","9","9","1,279","8","8"
"전라북도 군산시 서수면(4513034000)","2,671","34","34","1,355","19","19","1,316","15","15","2,589","28","28","1,297","15","15","1,292","13","13","2,503","23","23","1,260","15","15","1,243","8","8"
"전라북도 군산시 대야면(4513035000)","5,225","69","69","2,598","37","37","2,627","32","32","5,043","48","48","2,494","26","26","2,549","22","22","4,864","33","33","2,422","18","18","2,442","15","15"
"전라북도 군산시 개정면(4513036000)","3,109","37","37","1,577","15","15","1,532","22","22","3,021","31","31","1,548","15","15","1,473","16","16","2,940","25","25","1,497","14","14","1,443","11","11"
"전라북도 군산시 성산면(4513037000)","3,019","31","31","1,532","9","9","1,487","22","22","2,903","28","28","1,469","11","11","1,434","17","17","2,854","20","20","1,425","9","9","1,429","11","11"
"전라북도 군산시 나포면(4513038000)","2,289","21","21","1,186","11","11","1,103","10","10","2,224","17","17","1,166","12","12","1,058","5","5","2,166","12","12","1,134","7","7","1,032","5","5"
"전라북도 군산시 옥도면(4513039000)","3,629","51","51","2,029","23","23","1,600","28","28","3,394","43","43","1,922","20","20","1,472","23","23","3,285","36","36","1,848","13","13","1,437","23","23"
"전라북도 군산시 옥서면(4513040000)","3,199","66","66","1,625","33","33","1,574","33","33","3,039","52","52","1,548","23","23","1,491","29","29","2,923","51","51","1,491","20","20","1,432","31","31"
"전라북도 군산시 해신동(4513051500)","2,470","57","57","1,202","28","28","1,268","29","29","2,406","44","44","1,175","25","25","1,231","19","19","2,260","30","30","1,103","19","19","1,157","11","11"
"전라북도 군산시 월명동(4513053000)","6,062","92","92","3,036","46","46","3,026","46","46","5,547","71","71","2,755","30","30","2,792","41","41","5,190","53","53","2,591","23","23","2,599","30","30"
"전라북도 군산시 신풍동(4513055000)","7,527","142","142","3,758","71","71","3,769","71","71","7,186","104","104","3,587","52","52","3,599","52","52","6,965","79","79","3,467","39","39","3,498","40","40"
"전라북도 군산시 삼학동(4513056000)","5,965","65","65","2,918","41","41","3,047","24","24","5,705","38","38","2,787","21","21","2,918","17","17","5,439","41","41","2,642","23","23","2,797","18","18"
"전라북도 군산시 중앙동(4513060500)","2,953","30","30","1,538","14","14","1,415","16","16","4,466","128","128","2,270","68","68","2,196","60","60","4,358","140","140","2,215","77","77","2,143","63","63"
"전라북도 군산시 흥남동(4513064000)","11,968","486","486","6,064","271","271","5,904","215","215","12,805","531","531","6,445","273","273","6,360","258","258","12,585","484","484","6,311","249","249","6,274","235","235"
"전라북도 군산시 조촌동(4513065000)","21,180","1,187","1,187","10,760","598","598","10,420","589","589","22,238","1,194","1,194","11,303","595","595","10,935","599","599","24,159","1,314","1,314","12,236","660","660","11,923","654","654"
"전라북도 군산시 경암동(4513066000)","7,769","193","193","3,929","107","107","3,840","86","86","7,511","143","143","3,765","77","77","3,746","66","66","7,344","120","120","3,672","58","58","3,672","62","62"
"전라북도 군산시 구암동(4513067000)","5,579","135","135","2,794","63","63","2,785","72","72","7,753","212","212","3,895","101","101","3,858","111","111","8,119","212","212","4,074","91","91","4,045","121","121"
"전라북도 군산시 개정동(4513068000)","3,006","88","88","1,548","37","37","1,458","51","51","2,878","81","81","1,477","37","37","1,401","44","44","2,802","73","73","1,425","33","33","1,377","40","40"
"전라북도 군산시 수송동(4513069000)","56,282","2,893","2,893","27,954","1,451","1,451","28,328","1,442","1,442","55,353","2,484","2,484","27,573","1,255","1,255","27,780","1,229","1,229","54,888","2,144","2,144","27,400","1,112","1,112","27,488","1,032","1,032"
"전라북도 군산시 나운1동(4513070100)","13,381","309","309","6,690","157","157","6,691","152","152","12,699","261","261","6,341","125","125","6,358","136","136","12,401","221","221","6,182","111","111","6,219","110","110"
"전라북도 군산시 나운2동(4513070200)","24,463","721","721","11,875","346","346","12,588","375","375","23,838","573","573","11,521","270","270","12,317","303","303","23,117","435","435","11,184","210","210","11,933","225","225"
"전라북도 군산시 나운3동(4513070300)","33,509","1,179","1,179","16,651","599","599","16,858","580","580","32,345","936","936","16,148","485","485","16,197","451","451","31,751","773","773","15,824","394","394","15,927","379","379"
"전라북도 군산시 소룡동(4513071000)","17,251","582","582","9,349","287","287","7,902","295","295","16,755","467","467","9,121","233","233","7,634","234","234","17,222","431","431","9,495","225","225","7,727","206","206"
"전라북도 군산시 미성동(4513072000)","13,217","387","387","7,111","201","201","6,106","186","186","12,126","260","260","6,562","128","128","5,564","132","132","11,392","184","184","6,337","89","89","5,055","95","95"
"전라북도 익산시 (4514000000)","287,771","8,779","8,779","143,392","4,443","4,443","144,379","4,336","4,336","282,276","7,536","7,536","140,573","3,780","3,780","141,703","3,756","3,756","278,113","6,653","6,653","138,427","3,366","3,366","139,686","3,287","3,287"
"전라북도 익산시 함열읍(4514025000)","7,174","166","166","3,532","90","90","3,642","76","76","6,960","152","152","3,413","73","73","3,547","79","79","6,708","113","113","3,271","55","55","3,437","58","58"
"전라북도 익산시 오산면(4514031000)","8,128","218","218","4,022","97","97","4,106","121","121","7,892","168","168","3,902","81","81","3,990","87","87","7,692","146","146","3,789","66","66","3,903","80","80"
"전라북도 익산시 황등면(4514032000)","7,462","100","100","3,772","44","44","3,690","56","56","7,186","86","86","3,627","39","39","3,559","47","47","6,977","81","81","3,516","42","42","3,461","39","39"
"전라북도 익산시 함라면(4514033000)","2,347","35","35","1,160","17","17","1,187","18","18","2,324","27","27","1,148","12","12","1,176","15","15","2,256","22","22","1,126","8","8","1,130","14","14"
"전라북도 익산시 웅포면(4514034000)","1,632","9","9","826","5","5","806","4","4","1,576","6","6","809","2","2","767","4","4","1,520","6","6","772","1","1","748","5","5"
